#L=5 M=0
#R     Re(V)   Im(V)

29.73877387  -6.024428006e-07  0
29.91953391  -5.809318999e-07  0
30  -5.716453011e-07  0
30.08046609  -5.625314364e-07  0
30.26122613  -5.426690306e-07  0
30.52207505  -5.154301579e-07  0
30.83472104  -4.848573863e-07  0
31.16527896  -4.548079478e-07  0
31.47792495  -4.283685537e-07  0
31.73877387  -4.076742533e-07  0
31.91953391  -3.940169523e-07  0
32  -3.881095095e-07  0
32.08046609  -3.8230514e-07  0
32.26122613  -3.696314681e-07  0
32.52207505  -3.521962007e-07  0
32.83472104  -3.325478671e-07  0
33.16527896  -3.131498621e-07  0
33.47792495  -2.960076692e-07  0
33.73877387  -2.825389841e-07  0
33.91953391  -2.736244464e-07  0
34  -2.697619233e-07  0
34.08046609  -2.65962862e-07  0
34.26122613  -2.576539134e-07  0
34.52207505  -2.461913541e-07  0
34.83472104  -2.332276998e-07  0
35.16527896  -2.203787674e-07  0
35.47792495  -2.089800781e-07  0
35.73877387  -1.999936745e-07  0
35.91953391  -1.940304966e-07  0
36  -1.91442848e-07  0
36.08046609  -1.888953713e-07  0
36.26122613  -1.83315522e-07  0
36.52207505  -1.755987757e-07  0
36.83472104  -1.668437105e-07  0
37.16527896  -1.581356433e-07  0
37.47792495  -1.503837561e-07  0
37.73877387  -1.442538577e-07  0
37.91953391  -1.401768214e-07  0
38  -1.384052523e-07  0
38.08046609  -1.36659749e-07  0
38.26122613  -1.328314306e-07  0
38.52207505  -1.275252292e-07  0
38.83472104  -1.214878963e-07  0
39.16527896  -1.154640551e-07  0
39.47792495  -1.100850258e-07  0
39.73877387  -1.058199066e-07  0
39.91953391  -1.029772712e-07  0
40  -1.017405786e-07  0
40.08046609  -1.005211785e-07  0
40.26122613  -9.784354269e-08  0
40.52207505  -9.412480545e-08  0
40.83472104  -8.988279987e-08  0
41.16527896  -8.56382481e-08  0
41.47792495  -8.183743749e-08  0
41.73877387  -7.881629751e-08  0
41.91953391  -7.67989849e-08  0
42  -7.592038619e-08  0
42.08046609  -7.505349174e-08  0
42.26122613  -7.314785441e-08  0
42.52207505  -7.049648332e-08  0
42.83472104  -6.746499513e-08  0
43.16527896  -6.442387442e-08  0
43.47792495  -6.169376853e-08  0
43.73877387  -5.95188492e-08  0
43.91953391  -5.806411561e-08  0
44  -5.742990423e-08  0
44.08046609  -5.680375992e-08  0
44.26122613  -5.54259961e-08  0
44.52207505  -5.350591146e-08  0
44.83472104  -5.130590104e-08  0
45.16527896  -4.909372316e-08  0
45.47792495  -4.710318859e-08  0
45.73877387  -4.551421347e-08  0
45.91953391  -4.444975008e-08  0
46  -4.398525974e-08  0
46.08046609  -4.352642233e-08  0
46.26122613  -4.251589391e-08  0
46.52207505  -4.110547636e-08  0
46.83472104  -3.948630757e-08  0
47.16527896  -3.785469109e-08  0
47.47792495  -3.638344124e-08  0
47.73877387  -3.520680292e-08  0
47.91953391  -3.4417446e-08  0
48  -3.407271391e-08  0
48.08046609  -3.373200349e-08  0
48.26122613  -3.29810169e-08  0
48.52207505  -3.193139996e-08  0
48.83472104  -3.072429197e-08  0
49.16527896  -2.95055086e-08  0
49.47792495  -2.840437816e-08  0
49.73877387  -2.752223512e-08  0
49.91953391  -2.692966931e-08  0
50  -2.667068223e-08  0
50.08046609  -2.641459633e-08  0
50.26122613  -2.584971006e-08  0
50.52207505  -2.505919254e-08  0
50.83472104  -2.414857358e-08  0
51.16527896  -2.322747885e-08  0
51.47792495  -2.239380833e-08  0
51.73877387  -2.172487853e-08  0
51.91953391  -2.127499372e-08  0
52  -2.107822758e-08  0
52.08046609  -2.08835813e-08  0
52.26122613  -2.045392138e-08  0
52.52207505  -1.985193732e-08  0
52.83472104  -1.915744725e-08  0
53.16527896  -1.845378979e-08  0
53.47792495  -1.781586308e-08  0
53.73877387  -1.7303248e-08  0
53.91953391  -1.695810713e-08  0
54  -1.680705387e-08  0
54.08046609  -1.665756802e-08  0
54.26122613  -1.632738116e-08  0
54.52207505  -1.586426272e-08  0
54.83472104  -1.532922929e-08  0
55.16527896  -1.478629066e-08  0
55.47792495  -1.429331282e-08  0
55.73877387  -1.389663611e-08  0
55.91953391  -1.362927937e-08  0
56  -1.351219764e-08  0
56.08046609  -1.339628765e-08  0
56.26122613  -1.31401098e-08  0
56.52207505  -1.278043296e-08  0
56.83472104  -1.236436322e-08  0
57.16527896  -1.194153589e-08  0
57.47792495  -1.155706791e-08  0
57.73877387  -1.124731372e-08  0
57.91953391  -1.103834086e-08  0
58  -1.094677495e-08  0
58.08046609  -1.085609396e-08  0
58.26122613  -1.065556368e-08  0
58.52207505  -1.037375174e-08  0
58.83472104  -1.00473599e-08  0
59.16527896  -9.715220276e-09  0
59.47792495  -9.412810155e-09  0
59.73877387  -9.168880743e-09  0
59.91953391  -9.004168053e-09  0
60  -8.931957514e-09  0
60.08046609  -8.860421697e-09  0
60.26122613  -8.70214603e-09  0
60.52207505  -8.47952046e-09  0
60.83472104  -8.221385739e-09  0
61.16527896  -7.958374762e-09  0
61.47792495  -7.718607344e-09  0
61.73877387  -7.524993865e-09  0
61.91953391  -7.394146984e-09  0
62  -7.336754954e-09  0
62.08046609  -7.279881962e-09  0
62.26122613  -7.153986824e-09  0
62.52207505  -6.976761075e-09  0
62.83472104  -6.77104972e-09  0
63.16527896  -6.561205499e-09  0
63.47792495  -6.369683036e-09  0
63.73877387  -6.214868194e-09  0
63.91953391  -6.110159594e-09  0
64  -6.064211045e-09  0
64.08046609  -6.018665114e-09  0
64.26122613  -5.917797553e-09  0
64.52207505  -5.775694253e-09  0
64.83472104  -5.610586616e-09  0
65.16527896  -5.441975706e-09  0
65.47792495  -5.287917905e-09  0
65.73877387  -5.163266646e-09  0
65.91953391  -5.078896739e-09  0
66  -5.041857161e-09  0
66.08046609  -5.005132345e-09  0
66.26122613  -4.923765292e-09  0
66.52207505  -4.809051452e-09  0
66.83472104  -4.675642663e-09  0
67.16527896  -4.539261619e-09  0
67.47792495  -4.414523546e-09  0
67.73877387  -4.313503587e-09  0
67.91953391  -4.245080882e-09  0
68  -4.215030046e-09  0
68.08046609  -4.185227101e-09  0
68.26122613  -4.119169291e-09  0
68.52207505  -4.025975371e-09  0
68.83472104  -3.917498244e-09  0
69.16527896  -3.806495789e-09  0
69.47792495  -3.704871213e-09  0
69.73877387  -3.622499269e-09  0
69.91953391  -3.566670613e-09  0
70  -3.542141538e-09  0
70.08046609  -3.517809047e-09  0
70.26122613  -3.463855802e-09  0
70.52207505  -3.387689949e-09  0
70.83472104  -3.2989598e-09  0
71.16527896  -3.208080183e-09  0
71.47792495  -3.124802216e-09  0
71.73877387  -3.057246478e-09  0
71.91953391  -3.01143134e-09  0
72  -2.991294499e-09  0
72.08046609  -2.971314576e-09  0
72.26122613  -2.926996427e-09  0
72.52207505  -2.864394422e-09  0
72.83472104  -2.791408417e-09  0
73.16527896  -2.716589103e-09  0
73.47792495  -2.64796873e-09  0
73.73877387  -2.592260725e-09  0
73.91953391  -2.554458386e-09  0
74  -2.53783763e-09  0
74.08046609  -2.521342905e-09  0
74.26122613  -2.484742893e-09  0
74.52207505  -2.433013483e-09  0
74.83472104  -2.372658785e-09  0
75.16527896  -2.310736952e-09  0
75.47792495  -2.253898939e-09  0
75.73877387  -2.207722738e-09  0
75.91953391  -2.176371108e-09  0
76  -2.162582067e-09  0
76.08046609  -2.148894843e-09  0
76.26122613  -2.118514541e-09  0
76.52207505  -2.075552491e-09  0
76.83472104  -2.025391756e-09  0
77.16527896  -1.973888277e-09  0
77.47792495  -1.926576536e-09  0
77.73877387  -1.888113217e-09  0
77.91953391  -1.861984557e-09  0
78  -1.850489115e-09  0
78.08046609  -1.839076387e-09  0
78.26122613  -1.813736797e-09  0
78.52207505  -1.7778845e-09  0
78.83472104  -1.735996878e-09  0
79.16527896  -1.692956005e-09  0
79.47792495  -1.653388955e-09  0
79.73877387  -1.621200882e-09  0
79.91953391  -1.599324155e-09  0
80  -1.58969654e-09  0
80.08046609  -1.580136473e-09  0
80.26122613  -1.55890414e-09  0
80.52207505  -1.528848327e-09  0
80.83472104  -1.493710684e-09  0
81.16527896  -1.457580123e-09  0
81.47792495  -1.424342361e-09  0
81.73877387  -1.397286421e-09  0
81.91953391  -1.378889025e-09  0
82  -1.370790344e-09  0
82.08046609  -1.362747103e-09  0
82.26122613  -1.34487859e-09  0
82.52207505  -1.319572667e-09  0
82.83472104  -1.289970168e-09  0
83.16527896  -1.259510694e-09  0
83.47792495  -1.231471259e-09  0
83.73877387  -1.208633329e-09  0
83.91953391  -1.193097051e-09  0
84  -1.186256034e-09  0
84.08046609  -1.179460736e-09  0
84.26122613  -1.164360607e-09  0
84.52207505  -1.142965831e-09  0
84.83472104  -1.11792414e-09  0
85.16527896  -1.092141e-09  0
85.47792495  -1.06839126e-09  0
85.73877387  -1.049036358e-09  0
85.91953391  -1.035863848e-09  0
86  -1.030062184e-09  0
86.08046609  -1.024298394e-09  0
86.26122613  -1.011487194e-09  0
86.52207505  -9.933278037e-10  0
86.83472104  -9.720613382e-10  0
87.16527896  -9.501518202e-10  0
87.47792495  -9.299579576e-10  0
87.73877387  -9.134920781e-10  0
87.91953391  -9.022811585e-10  0
88  -8.973422536e-10  0
88.08046609  -8.924348602e-10  0
88.26122613  -8.815245515e-10  0
88.52207505  -8.660533318e-10  0
88.83472104  -8.479254947e-10  0
89.16527896  -8.292386105e-10  0
89.47792495  -8.120050442e-10  0
89.73877387  -7.979457448e-10  0
89.91953391  -7.883695984e-10  0
90  -7.841499052e-10  0
90.08046609  -7.799565385e-10  0
90.26122613  -7.706315373e-10  0
90.52207505  -7.574032184e-10  0
90.83472104  -7.418956595e-10  0
91.16527896  -7.259009415e-10  0
91.47792495  -7.111419903e-10  0
91.73877387  -6.990955913e-10  0
91.91953391  -6.908873959e-10  0
92  -6.872696834e-10  0
92.08046609  -6.836740524e-10  0
92.26122613  -6.75676507e-10  0
92.52207505  -6.643270931e-10  0
92.83472104  -6.510158023e-10  0
93.16527896  -6.372790166e-10  0
93.47792495  -6.24596824e-10  0
93.73877387  -6.142406296e-10  0
93.91953391  -6.071815676e-10  0
94  -6.040696683e-10  0
94.08046609  -6.009763602e-10  0
94.26122613  -5.940946518e-10  0
94.52207505  -5.843252694e-10  0
94.83472104  -5.728618809e-10  0
95.16527896  -5.610260162e-10  0
95.47792495  -5.500932555e-10  0
95.73877387  -5.41161615e-10  0
95.91953391  -5.350714667e-10  0
96  -5.323861548e-10  0
96.08046609  -5.297165524e-10  0
96.26122613  -5.237762663e-10  0
96.52207505  -5.153404729e-10  0
96.83472104  -5.054375649e-10  0
97.16527896  -4.952078721e-10  0
97.47792495  -4.85754125e-10  0
97.73877387  -4.780274456e-10  0
97.91953391  -4.727571713e-10  0
98  -4.704329109e-10  0
98.08046609  -4.68121971e-10  0
98.26122613  -4.629787695e-10  0
98.52207505  -4.556725312e-10  0
98.83472104  -4.470920073e-10  0
99.16527896  -4.382241663e-10  0
99.47792495  -4.300251396e-10  0
99.73877387  -4.233211832e-10  0
99.91953391  -4.187470435e-10  0
100  -4.167294098e-10  0
100.0804661  -4.147231087e-10  0
100.2612261  -4.102570776e-10  0
100.5220751  -4.039108139e-10  0
100.834721  -3.964546755e-10  0
101.165279  -3.887453887e-10  0
101.4779249  -3.816143371e-10  0
101.7387739  -3.757812919e-10  0
101.9195339  -3.718001644e-10  0
102  -3.7004379e-10  0
102.0804661  -3.682970879e-10  0
102.2612261  -3.644082299e-10  0
102.5220751  -3.588804696e-10  0
102.834721  -3.523834516e-10  0
103.165279  -3.456629324e-10  0
103.4779249  -3.394438025e-10  0
103.7387739  -3.343547424e-10  0
103.9195339  -3.308803753e-10  0
104  -3.293473059e-10  0
104.0804661  -3.27822517e-10  0
104.2612261  -3.244271436e-10  0
104.5220751  -3.195994421e-10  0
104.834721  -3.139231095e-10  0
105.165279  -3.080490558e-10  0
105.4779249  -3.026109832e-10  0
105.7387739  -2.98159417e-10  0
105.9195339  -2.951194174e-10  0
106  -2.937777899e-10  0
106.0804661  -2.924432727e-10  0
106.2612261  -2.894711015e-10  0
106.5220751  -2.852439511e-10  0
106.834721  -2.802719459e-10  0
107.165279  -2.751246849e-10  0
107.4779249  -2.703575566e-10  0
107.7387739  -2.664538371e-10  0
107.9195339  -2.637872406e-10  0
108  -2.626102167e-10  0
108.0804661  -2.614393154e-10  0
108.2612261  -2.588311263e-10  0
108.5220751  -2.551206514e-10  0
108.834721  -2.507548492e-10  0
109.165279  -2.462334089e-10  0
109.4779249  -2.420442711e-10  0
109.7387739  -2.386126865e-10  0
109.9195339  -2.362679874e-10  0
110  -2.352328877e-10  0
110.0804661  -2.342030748e-10  0
110.2612261  -2.319088088e-10  0
110.5220751  -2.286440845e-10  0
110.834721  -2.248014746e-10  0
111.165279  -2.208203928e-10  0
111.4779249  -2.171305308e-10  0
111.7387739  -2.141069389e-10  0
111.9195339  -2.120404874e-10  0
112  -2.111280881e-10  0
112.0804661  -2.102202659e-10  0
112.2612261  -2.081974773e-10  0
112.5220751  -2.053183455e-10  0
112.834721  -2.019284881e-10  0
113.165279  -1.9841521e-10  0
113.4779249  -1.951577654e-10  0
113.7387739  -1.924876623e-10  0
113.9195339  -1.906623556e-10  0
114  -1.898563131e-10  0
114.0804661  -1.890542434e-10  0
114.2612261  -1.872668348e-10  0
114.5220751  -1.847221182e-10  0
114.834721  -1.817250648e-10  0
115.165279  -1.78617813e-10  0
115.4779249  -1.757358324e-10  0
115.7387739  -1.7337277e-10  0
115.9195339  -1.717569793e-10  0
116  -1.710433585e-10  0
116.0804661  -1.703331945e-10  0
116.2612261  -1.687503793e-10  0
116.5220751  -1.664964165e-10  0
116.834721  -1.638410019e-10  0
117.165279  -1.610870268e-10  0
117.4779249  -1.585318581e-10  0
117.7387739  -1.564361426e-10  0
117.9195339  -1.5500283e-10  0
118  -1.543697167e-10  0
118.0804661  -1.537396183e-10  0
118.2612261  -1.523350664e-10  0
118.5220751  -1.503345053e-10  0
118.834721  -1.479769408e-10  0
119.165279  -1.455310782e-10  0
119.4779249  -1.432610477e-10  0
119.7387739  -1.413986657e-10  0
119.9195339  -1.401246561e-10  0
120  -1.395618362e-10  0
120.0804661  -1.390016518e-10  0
120.2612261  -1.377527845e-10  0
120.5220751  -1.359735852e-10  0
120.834721  -1.33876296e-10  0
121.165279  -1.316997746e-10  0
121.4779249  -1.296790923e-10  0
121.7387739  -1.280208219e-10  0
121.9195339  -1.268861992e-10  0
122  -1.263848935e-10  0
122.0804661  -1.25885897e-10  0
122.2612261  -1.247733023e-10  0
122.5220751  -1.231879109e-10  0
122.834721  -1.213185714e-10  0
123.165279  -1.193780229e-10  0
123.4779249  -1.17575874e-10  0
123.7387739  -1.160965466e-10  0
123.9195339  -1.150841524e-10  0
124  -1.146367962e-10  0
124.0804661  -1.141914674e-10  0
124.2612261  -1.131984142e-10  0
124.5220751  -1.117830759e-10  0
124.834721  -1.101138076e-10  0
125.165279  -1.083804429e-10  0
125.4779249  -1.06770231e-10  0
125.7387739  -1.05448116e-10  0
125.9195339  -1.045431318e-10  0
126  -1.041431909e-10  0
126.0804661  -1.037450339e-10  0
126.2612261  -1.02857067e-10  0
126.5220751  -1.015912525e-10  0
126.834721  -1.000979545e-10  0
127.165279  -9.854687594e-11  0
127.4779249  -9.710559144e-11  0
127.7387739  -9.592188221e-11  0
127.9195339  -9.511148029e-11  0
128  -9.475329757e-11  0
128.0804661  -9.439668757e-11  0
128.2612261  -9.360128847e-11  0
128.5220751  -9.246721512e-11  0
128.834721  -9.112900371e-11  0
129.165279  -8.973862969e-11  0
129.4779249  -8.844631982e-11  0
129.7387739  -8.738470327e-11  0
129.9195339  -8.665775382e-11  0
130  -8.633642015e-11  0
130.0804661  -8.601647574e-11  0
130.2612261  -8.530277903e-11  0
130.5220751  -8.428500817e-11  0
130.834721  -8.308374696e-11  0
131.165279  -8.183532803e-11  0
131.4779249  -8.067465255e-11  0
131.7387739  -7.972094698e-11  0
131.9195339  -7.906777208e-11  0
132  -7.877901814e-11  0
132.0804661  -7.849149374e-11  0
132.2612261  -7.785004783e-11  0
132.5220751  -7.693514664e-11  0
132.834721  -7.585505063e-11  0
133.165279  -7.473226271e-11  0
133.4779249  -7.368811924e-11  0
133.7387739  -7.282996943e-11  0
133.9195339  -7.224213562e-11  0
134  -7.198224058e-11  0
134.0804661  -7.172343571e-11  0
134.2612261  -7.114600142e-11  0
134.5220751  -7.032225747e-11  0
134.834721  -6.934955922e-11  0
135.165279  -6.83381599e-11  0
135.4779249  -6.739736758e-11  0
135.7387739  -6.662398715e-11  0
135.9195339  -6.609413016e-11  0
136  -6.585984446e-11  0
136.0804661  -6.562652708e-11  0
136.2612261  -6.510590729e-11  0
136.5220751  -6.436308719e-11  0
136.834721  -6.348575431e-11  0
137.165279  -6.257329209e-11  0
137.4779249  -6.172432375e-11  0
137.7387739  -6.102627689e-11  0
137.9195339  -6.054795314e-11  0
138  -6.033643311e-11  0
138.0804661  -6.012577467e-11  0
138.2612261  -5.96556699e-11  0
138.5220751  -5.898481467e-11  0
138.834721  -5.819231023e-11  0
139.165279  -5.736787775e-11  0
139.4779249  -5.66006326e-11  0
139.7387739  -5.596964877e-11  0
139.9195339  -5.553720921e-11  0
140  -5.534596153e-11  0
140.0804661  -5.515548175e-11  0
140.2612261  -5.473036751e-11  0
140.5220751  -5.412361864e-11  0
140.834721  -5.340669752e-11  0
141.165279  -5.266072172e-11  0
141.4779249  -5.196633187e-11  0
141.7387739  -5.139514811e-11  0
141.9195339  -5.100363086e-11  0
142  -5.083046523e-11  0
142.0804661  -5.065798513e-11  0
142.2612261  -5.027300737e-11  0
142.5220751  -4.972345869e-11  0
142.834721  -4.907399398e-11  0
143.165279  -4.839805714e-11  0
143.4779249  -4.776872268e-11  0
143.7387739  -4.725094903e-11  0
143.9195339  -4.689598777e-11  0
144  -4.673897655e-11  0
144.0804661  -4.658257829e-11  0
144.2612261  -4.623346426e-11  0
144.5220751  -4.573503541e-11  0
144.834721  -4.514587011e-11  0
145.165279  -4.453255705e-11  0
145.4779249  -4.396140503e-11  0
145.7387739  -4.349140949e-11  0
145.9195339  -4.316915505e-11  0
146  -4.302659873e-11  0
146.0804661  -4.288459132e-11  0
146.2612261  -4.256757322e-11  0
146.5220751  -4.211490135e-11  0
146.834721  -4.157972149e-11  0
147.165279  -4.10224886e-11  0
147.4779249  -4.050345222e-11  0
147.7387739  -4.007626216e-11  0
147.9195339  -3.978331539e-11  0
148  -3.965371296e-11  0
148.0804661  -3.952460284e-11  0
148.2612261  -3.923635237e-11  0
148.5220751  -3.882469935e-11  0
148.834721  -3.833792506e-11  0
149.165279  -3.783098796e-11  0
149.4779249  -3.735870288e-11  0
149.7387739  -3.696992039e-11  0
149.9195339  -3.670327442e-11  0
150  -3.658529798e-11  0
150.0804661  -3.646776372e-11  0
150.2612261  -3.620533587e-11  0
150.5220751  -3.583050841e-11  0
150.834721  -3.538720031e-11  0
151.165279  -3.492543725e-11  0
151.4779249  -3.449515237e-11  0
151.7387739  -3.414088137e-11  0
151.9195339  -3.389787197e-11  0
152  -3.379034479e-11  0
152.0804661  -3.368321533e-11  0
152.2612261  -3.344399997e-11  0
152.5220751  -3.310228091e-11  0
152.834721  -3.269805946e-11  0
153.165279  -3.227692801e-11  0
153.4779249  -3.188442857e-11  0
153.7387739  -3.156121201e-11  0
153.9195339  -3.133947475e-11  0
154  -3.124135242e-11  0
154.0804661  -3.114358832e-11  0
154.2612261  -3.092526836e-11  0
154.5220751  -3.061335738e-11  0
154.834721  -3.024433327e-11  0
155.165279  -2.985979843e-11  0
155.4779249  -2.950133955e-11  0
155.7387739  -2.920610512e-11  0
155.9195339  -2.900353834e-11  0
156  -2.891389242e-11  0
156.0804661  -2.88245696e-11  0
156.2612261  -2.862508496e-11  0
156.5220751  -2.834004726e-11  0
156.834721  -2.800276116e-11  0
157.165279  -2.765123318e-11  0
157.4779249  -2.732348239e-11  0
157.7387739  -2.705349551e-11  0
157.9195339  -2.68682283e-11  0
158  -2.67862322e-11  0
158.0804661  -2.670452789e-11  0
158.2612261  -2.652204419e-11  0
158.5220751  -2.626126604e-11  0
158.834721  -2.595263646e-11  0
159.165279  -2.563091689e-11  0
159.4779249  -2.533090428e-11  0
159.7387739  -2.508372737e-11  0
159.9195339  -2.491409172e-11  0
160  -2.483900844e-11  0
160.0804661  -2.476418902e-11  0
160.2612261  -2.45970704e-11  0
160.5220751  -2.435822063e-11  0
160.834721  -2.40754986e-11  0
161.165279  -2.378073348e-11  0
161.4779249  -2.350580838e-11  0
161.7387739  -2.327926544e-11  0
161.9195339  -2.312377212e-11  0
162  -2.305494358e-11  0
162.0804661  -2.298635393e-11  0
162.2612261  -2.283313952e-11  0
162.5220751  -2.261413596e-11  0
162.834721  -2.235486564e-11  0
163.165279  -2.208450473e-11  0
163.4779249  -2.183229807e-11  0
163.7387739  -2.162444388e-11  0
163.9195339  -2.148176137e-11  0
164  -2.141859913e-11  0
164.0804661  -2.135565345e-11  0
164.2612261  -2.121503678e-11  0
164.5220751  -2.101401705e-11  0
164.834721  -2.077600141e-11  0
165.165279  -2.052776275e-11  0
165.4779249  -2.029615417e-11  0
165.7387739  -2.010524739e-11  0
165.9195339  -1.997418356e-11  0
166  -1.991616074e-11  0
166.0804661  -1.985833447e-11  0
166.2612261  -1.972914556e-11  0
166.5220751  -1.95444416e-11  0
166.834721  -1.932571247e-11  0
167.165279  -1.909755136e-11  0
167.4779249  -1.888464055e-11  0
167.7387739  -1.870912025e-11  0
167.9195339  -1.858860634e-11  0
168  -1.853525053e-11  0
168.0804661  -1.848207332e-11  0
168.2612261  -1.836326303e-11  0
168.5220751  -1.819337883e-11  0
168.834721  -1.799217072e-11  0
169.165279  -1.778225261e-11  0
169.4779249  -1.758633425e-11  0
169.7387739  -1.74247994e-11  0
169.9195339  -1.731387597e-11  0
170  -1.726476307e-11  0
170.0804661  -1.721581262e-11  0
170.2612261  -1.710643892e-11  0
170.5220751  -1.695003104e-11  0
170.834721  -1.67647582e-11  0
171.165279  -1.6571435e-11  0
171.4779249  -1.639097674e-11  0
171.7387739  -1.624216819e-11  0
171.9195339  -1.613997288e-11  0
172  -1.609472162e-11  0
172.0804661  -1.604961832e-11  0
172.2612261  -1.59488343e-11  0
172.5220751  -1.580469475e-11  0
172.834721  -1.563393107e-11  0
173.165279  -1.54557203e-11  0
173.4779249  -1.528934353e-11  0
173.7387739  -1.515212825e-11  0
173.9195339  -1.505788492e-11  0
174  -1.501615219e-11  0
174.0804661  -1.497455434e-11  0
174.2612261  -1.488159764e-11  0
174.5220751  -1.47486389e-11  0
174.834721  -1.459110025e-11  0
175.165279  -1.442666677e-11  0
175.4779249  -1.427312962e-11  0
175.7387739  -1.414648681e-11  0
175.9195339  -1.405949614e-11  0
176  -1.402097271e-11  0
176.0804661  -1.398257238e-11  0
176.2612261  -1.389675591e-11  0
176.5220751  -1.377399772e-11  0
176.834721  -1.362852644e-11  0
177.165279  -1.347666636e-11  0
177.4779249  -1.333484883e-11  0
177.7387739  -1.321785769e-11  0
177.9195339  -1.313748877e-11  0
178  -1.310189568e-11  0
178.0804661  -1.306641504e-11  0
178.2612261  -1.298711884e-11  0
