#L=8 M=6
#R     Re(V)   Im(V)

0.08046609183  4.773788214e-13  1.298481127e-14
0.2612261349  5.808048913e-09  -5.534227963e-12
0.5220750502  1.479731336e-06  -1.414564447e-09
0.8347210423  6.3311133e-05  -6.084435896e-08
1.165278958  0.0009157019666  -8.873494989e-07
1.47792495  0.006148481155  -6.02062268e-06
1.738773865  0.0226196425  -2.238754273e-05
1.919533908  0.04996877566  -4.987917956e-05
2  0.06916742133  -6.886588566e-05
2.080466092  0.04864529694  -9.587053081e-05
2.261226135  0.02291816492  -0.0001887611668
2.52207505  0.008523822357  -0.0004596211542
2.834721042  0.002941128746  -0.001194770276
3.165278958  0.001069015309  -0.002950160377
3.47792495  0.0004465199811  -0.006390414129
3.738773865  0.0002267252595  -0.01156582391
3.919533908  0.0001450163655  -0.01702617709
4  0.0001194915547  -0.02010387431
4.080466092  9.876004865e-05  -0.01671251149
4.261226135  6.503673211e-05  -0.011145365
4.52207505  3.640072858e-05  -0.006346650904
4.834721042  1.870002421e-05  -0.003324173809
5.165278958  9.511967263e-06  -0.001723420123
5.47792495  5.123450653e-06  -0.0009441351637
5.738773865  3.09225447e-06  -0.0005775703198
5.919533908  2.188503784e-06  -0.0004125094446
6  1.877804528e-06  -0.0003553702416
6.080466092  1.611740873e-06  -0.0003062413054
6.261226135  1.144203145e-06  -0.0002193673834
6.52207505  6.972920984e-07  -0.0001354534974
6.834721042  3.821461774e-07  -7.548113659e-05
7.165278958  1.979104577e-07  -3.988809951e-05
7.47792495  1.018196891e-07  -2.103257414e-05
7.738773865  5.504484656e-08  -1.171616065e-05
7.919533908  3.385020226e-08  -7.440596011e-06
8  2.655699985e-08  -5.957021315e-06
8.080466092  2.03353211e-08  -4.684573835e-06
8.261226135  9.550213484e-09  -2.458223029e-06
8.52207505  -2.853713336e-10  -3.891321848e-07
8.834721042  -6.397833232e-09  9.431050389e-07
9.165278958  -9.014892912e-09  1.560332742e-06
9.47792495  -9.546828342e-09  1.734633522e-06
9.738773865  -9.235595701e-09  1.715736887e-06
9.919533908  -8.802955115e-09  1.653322052e-06
10  -8.575895929e-09  1.617293662e-06
10.08046609  -8.334391188e-09  1.577623651e-06
10.26122613  -7.75832092e-09  1.479323753e-06
10.52207505  -6.897987756e-09  1.326536394e-06
10.83472104  -5.898392926e-09  1.143483039e-06
11.16527896  -4.936330577e-09  9.63466566e-07
11.47792495  -4.138622587e-09  8.119895621e-07
11.73877387  -3.55875452e-09  7.007921271e-07
11.91953391  -3.200687854e-09  6.317049839e-07
12  -3.052233804e-09  6.029699519e-07
12.08046609  -2.910247353e-09  5.754373101e-07
12.26122613  -2.613811378e-09  5.178007882e-07
12.52207505  -2.236918282e-09  4.442212355e-07
12.83472104  -1.855290726e-09  3.693750622e-07
13.16527896  -1.522689426e-09  3.03858474e-07
13.47792495  -1.264124305e-09  2.527361923e-07
13.73877387  -1.083271769e-09  2.168765089e-07
13.91953391  -9.73918551e-10  1.951513907e-07
14  -9.290161666e-10  1.862211534e-07
14.08046609  -8.862816065e-10  1.777168148e-07
14.26122613  -7.976498234e-10  1.600621619e-07
14.52207505  -6.858890024e-10  1.377675863e-07
14.83472104  -5.734193725e-10  1.152930904e-07
15.16527896  -4.75597228e-10  9.57125257e-08
15.47792495  -3.993974976e-10  8.04375651e-08
15.73877387  -3.45860831e-10  6.96932869e-08
