#L=6 M=1
#R     Re(V)   Im(V)

0.08046609183  -5.086741122e-13  5.111953181e-13
0.2612261349  -5.987330582e-10  5.987342765e-10
0.5220750502  -3.837021362e-08  3.837021392e-08
0.8347210423  -6.484660334e-07  6.484660322e-07
1.165278958  -4.885259191e-06  4.885259191e-06
1.47792495  -2.077251769e-05  2.07725177e-05
1.738773865  -5.624520034e-05  5.624520033e-05
1.919533908  -0.0001034394245  0.0001034394245
2  -0.0001333209137  0.0001333209137
2.080466092  -0.0001702035491  0.0001702035491
2.261226135  -0.0002855683149  0.0002855683149
2.52207505  -0.0005645822195  0.0005645822195
2.834721042  -0.0011763799  0.0011763799
3.165278958  -0.002361414962  0.002361414962
3.47792495  -0.004290834623  0.004290834623
3.738773865  -0.006789013253  0.006789013253
3.919533908  -0.009155155448  0.009155155448
4  -0.01040952993  0.01040952993
4.080466092  -0.008959185902  0.008959185902
4.261226135  -0.006432233515  0.006432233515
4.52207505  -0.004034448654  0.004034448654
4.834721042  -0.002338196162  0.002338196162
5.165278958  -0.001326342587  0.001326342587
5.47792495  -0.000777953573  0.000777953573
5.738773865  -0.0004968520603  0.0004968520603
5.919533908  -0.0003624685625  0.0003624685625
6  -0.0003144006453  0.0003144006453
6.080466092  -0.0002723009482  0.0002723009482
6.261226135  -0.000195793437  0.000195793437
6.52207505  -0.000118740902  0.000118740902
6.834721042  -6.11504611e-05  6.11504611e-05
7.165278958  -2.576963646e-05  2.576963646e-05
7.47792495  -6.803249486e-06  6.803249486e-06
7.738773865  2.395482414e-06  -2.395482414e-06
7.919533908  6.432717799e-06  -6.432717799e-06
8  7.770516346e-06  -7.770516346e-06
8.080466092  8.874756976e-06  -8.874756976e-06
8.261226135  1.065083307e-05  -1.065083307e-05
8.52207505  1.193129032e-05  -1.193129032e-05
8.834721042  1.218405152e-05  -1.218405152e-05
9.165278958  1.159814403e-05  -1.159814403e-05
9.47792495  1.064717246e-05  -1.064717246e-05
9.738773865  9.731908929e-06  -9.731908929e-06
9.919533908  9.080227056e-06  -9.080227056e-06
10  8.791349626e-06  -8.791349626e-06
10.08046609  8.504949102e-06  -8.504949102e-06
10.26122613  7.875374396e-06  -7.875374396e-06
10.52207505  7.013198894e-06  -7.013198894e-06
10.83472104  6.068639683e-06  -6.068639683e-06
11.16527896  5.184151945e-06  -5.184151945e-06
11.47792495  4.454335299e-06  -4.454335299e-06
11.73877387  3.920015509e-06  -3.920015509e-06
11.91953391  3.586605159e-06  -3.586605159e-06
12  3.447302005e-06  -3.447302005e-06
12.08046609  3.313371108e-06  -3.313371108e-06
12.26122613  3.031206308e-06  -3.031206308e-06
12.52207505  2.666371687e-06  -2.666371687e-06
12.83472104  2.287942504e-06  -2.287942504e-06
13.16527896  1.948307437e-06  -1.948307437e-06
13.47792495  1.675914709e-06  -1.675914709e-06
13.73877387  1.479793799e-06  -1.479793799e-06
13.91953391  1.358464646e-06  -1.358464646e-06
14  1.307956094e-06  -1.307956094e-06
14.08046609  1.25947878e-06  -1.25947878e-06
14.26122613  1.157555181e-06  -1.157555181e-06
14.52207505  1.026006089e-06  -1.026006089e-06
14.83472104  8.8951216e-07  -8.8951216e-07
15.16527896  7.666098039e-07  -7.666098039e-07
15.47792495  6.674729691e-07  -6.674729691e-07
15.73877387  5.956089213e-07  -5.956089213e-07
15.91953391  5.508781531e-07  -5.508781531e-07
16  5.321838083e-07  -5.321838083e-07
16.08046609  5.141962661e-07  -5.141962661e-07
16.26122613  4.762187278e-07  -4.762187278e-07
16.52207505  4.268361097e-07  -4.268361097e-07
16.83472104  3.750688964e-07  -3.750688964e-07
17.16527896  3.278871568e-07  -3.278871568e-07
17.47792495  2.893443068e-07  -2.893443068e-07
17.73877387  2.610786913e-07  -2.610786913e-07
17.91953391  2.433246512e-07  -2.433246512e-07
18  2.358643914e-07  -2.358643914e-07
18.08046609  2.286622978e-07  -2.286622978e-07
18.26122613  2.133745296e-07  -2.133745296e-07
18.52207505  1.933138519e-07  -1.933138519e-07
18.83472104  1.720337092e-07  -1.720337092e-07
19.16527896  1.523791413e-07  -1.523791413e-07
19.47792495  1.361095566e-07  -1.361095566e-07
19.73877387  1.240377188e-07  -1.240377188e-07
19.91953391  1.163871565e-07  -1.163871565e-07
20  1.131554585e-07  -1.131554585e-07
20.08046609  1.100256121e-07  -1.100256121e-07
20.26122613  1.033478358e-07  -1.033478358e-07
20.52207505  9.45096549e-08  -9.45096549e-08
20.83472104  8.503036981e-08  -8.503036981e-08
21.16527896  7.616812477e-08  -7.616812477e-08
