#L=7 M=2
#R     Re(V)   Im(V)

57.47792495  2.493629661e-27  -8.018058239e-12
57.73877387  2.404917302e-27  -7.732811047e-12
57.91953391  2.345525378e-27  -7.541841267e-12
58  2.319618984e-27  -7.458541418e-12
58.08046609  2.29403405e-27  -7.376275197e-12
58.26122613  2.237709163e-27  -7.195167221e-12
58.52207505  2.15915027e-27  -6.942567649e-12
58.83472104  2.069050133e-27  -6.652858173e-12
59.16527896  1.978359764e-27  -6.361250854e-12
59.47792495  1.896680304e-27  -6.098617361e-12
59.73877387  1.831429338e-27  -5.88880832e-12
59.91953391  1.787694035e-27  -5.7481811e-12
60  1.768603987e-27  -5.686798644e-12
60.08046609  1.749742971e-27  -5.626152618e-12
60.26122613  1.708192815e-27  -5.492551556e-12
60.52207505  1.650175462e-27  -5.306001595e-12
60.83472104  1.583537802e-27  -5.091733759e-12
61.16527896  1.516355102e-27  -4.875713386e-12
61.47792495  1.455750672e-27  -4.680844898e-12
61.73877387  1.407267318e-27  -4.524950715e-12
61.91953391  1.374735584e-27  -4.420347636e-12
62  1.360526756e-27  -4.374660334e-12
62.08046609  1.346482929e-27  -4.329503581e-12
62.26122613  1.315525436e-27  -4.229962342e-12
62.52207505  1.272253152e-27  -4.090823922e-12
62.83472104  1.222483686e-27  -3.930794353e-12
63.16527896  1.172231143e-27  -3.769211492e-12
63.47792495  1.126831115e-27  -3.623231489e-12
63.73877387  1.090463077e-27  -3.506293094e-12
63.91953391  1.066035842e-27  -3.427749358e-12
64  1.055360441e-27  -3.393423495e-12
64.08046609  1.044805156e-27  -3.359483858e-12
64.26122613  1.021523919e-27  -3.284624981e-12
64.52207505  9.889492261e-28  -3.179883772e-12
64.83472104  9.514356716e-28  -3.059262066e-12
65.16527896  9.135041679e-28  -2.937296478e-12
65.47792495  8.791871673e-28  -2.826953024e-12
65.73877387  8.516630523e-28  -2.738451528e-12
65.91953391  8.331584035e-28  -2.678951373e-12
66  8.250668128e-28  -2.652933537e-12
66.08046609  8.17063523e-28  -2.627199626e-12
66.26122613  7.994013153e-28  -2.57040827e-12
66.52207505  7.746656514e-28  -2.490872806e-12
66.83472104  7.461454331e-28  -2.399168422e-12
67.16527896  7.17268932e-28  -2.306318441e-12
67.47792495  6.911094823e-28  -2.222204911e-12
67.73877387  6.701036028e-28  -2.154662257e-12
67.91953391  6.559685643e-28  -2.10921222e-12
68  6.497844308e-28  -2.089327654e-12
68.08046609  6.436658086e-28  -2.069653735e-12
68.26122613  6.301557784e-28  -2.026213359e-12
68.52207505  6.112185879e-28  -1.965322402e-12
68.83472104  5.893593107e-28  -1.895035719e-12
69.16527896  5.671991089e-28  -1.823781438e-12
69.47792495  5.470989602e-28  -1.759151086e-12
69.73877387  5.309408534e-28  -1.707196041e-12
69.91953391  5.200587482e-28  -1.672205539e-12
70  5.152954204e-28  -1.656889456e-12
70.08046609  5.105811183e-28  -1.641731011e-12
70.26122613  5.001667385e-28  -1.608244441e-12
70.52207505  4.855566903e-28  -1.561267049e-12
70.83472104  4.686742569e-28  -1.506982992e-12
71.16527896  4.51539091e-28  -1.451886295e-12
71.47792495  4.359785408e-28  -1.401852643e-12
71.73877387  4.234566975e-28  -1.3615897e-12
71.91953391  4.150168114e-28  -1.33445195e-12
72  4.113207617e-28  -1.322567611e-12
72.08046609  4.076617016e-28  -1.310802208e-12
72.26122613  3.995747085e-28  -1.284799156e-12
72.52207505  3.882208244e-28  -1.248291689e-12
72.83472104  3.75087778e-28  -1.206063473e-12
73.16527896  3.617431705e-28  -1.163155e-12
73.47792495  3.496113616e-28  -1.12414618e-12
73.73877387  3.398390712e-28  -1.092724196e-12
73.91953391  3.332474572e-28  -1.07152941e-12
74  3.303595341e-28  -1.062243535e-12
74.08046609  3.274997357e-28  -1.053048091e-12
74.26122613  3.211764384e-28  -1.032716056e-12
74.52207505  3.122921654e-28  -1.004149417e-12
74.83472104  3.020059157e-28  -9.710748389e-13
75.16527896  2.915428629e-28  -9.374317652e-13
75.47792495  2.820207006e-28  -9.068140461e-13
75.73877387  2.743433531e-28  -8.821281756e-13
75.91953391  2.691611267e-28  -8.654651585e-13
76  2.668897314e-28  -8.581616764e-13
76.08046609  2.646398772e-28  -8.50927458e-13
76.26122613  2.596631576e-28  -8.349252308e-13
76.52207505  2.526659369e-28  -8.124262513e-13
76.83472104  2.445571992e-28  -7.863532815e-13
77.16527896  2.363007819e-28  -7.598054599e-13
77.47792495  2.287793159e-28  -7.356208133e-13
77.73877387  2.227096889e-28  -7.161044339e-13
77.91953391  2.186099044e-28  -7.029219187e-13
78  2.168122325e-28  -6.971416544e-13
78.08046609  2.150311739e-28  -6.91414809e-13
78.26122613  2.110898836e-28  -6.787419188e-13
78.52207505  2.055447837e-28  -6.609121124e-13
78.83472104  1.991133234e-28  -6.402322881e-13
79.16527896  1.925584721e-28  -6.191557104e-13
79.47792495  1.865814417e-28  -5.999370674e-13
79.73877387  1.817540834e-28  -5.844150992e-13
79.91953391  1.784913045e-28  -5.739239059e-13
80  1.770601007e-28  -5.693219895e-13
80.08046609  1.756417944e-28  -5.647615437e-13
80.26122613  1.725020586e-28  -5.546659852e-13
80.52207505  1.680818959e-28  -5.404533204e-13
80.83472104  1.629510081e-28  -5.239553786e-13
81.16527896  1.577169311e-28  -5.071256406e-13
81.47792495  1.529399426e-28  -4.917656322e-13
81.73877387  1.490787193e-28  -4.793501907e-13
81.91953391  1.464673492e-28  -4.709535479e-13
82  1.453214705e-28  -4.672690706e-13
82.08046609  1.441856673e-28  -4.6361699e-13
82.26122613  1.416704177e-28  -4.555294149e-13
82.52207505  1.381272875e-28  -4.44136775e-13
82.83472104  1.3401126e-28  -4.309020319e-13
83.16527896  1.298088236e-28  -4.17389448e-13
83.47792495  1.259700908e-28  -4.050463228e-13
83.73877387  1.228648976e-28  -3.950618329e-13
83.91953391  1.207636131e-28  -3.883053278e-13
84  1.198412456e-28  -3.853395322e-13
84.08046609  1.18926796e-28  -3.823991958e-13
84.26122613  1.169010486e-28  -3.758855738e-13
84.52207505  1.140458268e-28  -3.667048462e-13
84.83472104  1.107264851e-28  -3.560317798e-13
85.16527896  1.073346678e-28  -3.451256742e-13
85.47792495  1.042338638e-28  -3.351552975e-13
85.73877387  1.017237719e-28  -3.270843061e-13
85.91953391  1.0002425e-28  -3.216196351e-13
86  9.927799392e-29  -3.19220111e-13
86.08046609  9.853799562e-29  -3.168407082e-13
86.26122613  9.689817261e-29  -3.115679941e-13
86.52207505  9.458563648e-29  -3.04132227e-13
86.83472104  9.189529902e-29  -2.954816712e-13
87.16527896  8.914405959e-29  -2.866352902e-13
87.47792495  8.662690966e-29  -2.785416045e-13
87.73877387  8.458787513e-29  -2.71985259e-13
87.91953391  8.320656361e-29  -2.67543767e-13
88  8.259984373e-29  -2.655929098e-13
88.08046609  8.199809635e-29  -2.636580413e-13
88.26122613  8.066422239e-29  -2.593690808e-13
88.52207505  7.878216607e-29  -2.533174857e-13
88.83472104  7.659116219e-29  -2.462724954e-13
89.16527896  7.43488785e-29  -2.390626192e-13
89.47792495  7.229585048e-29  -2.324612787e-13
89.73877387  7.063168263e-29  -2.271102858e-13
89.91953391  6.950374824e-29  -2.234835068e-13
90  6.900817265e-29  -2.218900248e-13
90.08046609  6.851656877e-29  -2.203093135e-13
90.26122613  6.742652417e-29  -2.16804366e-13
90.52207505  6.588773778e-29  -2.118565267e-13
90.83472104  6.409520022e-29  -2.060927717e-13
91.16527896  6.225939285e-29  -2.001898861e-13
91.47792495  6.057733529e-29  -1.947813703e-13
91.73877387  5.921301196e-29  -1.903945024e-13
91.91953391  5.828785783e-29  -1.874197465e-13
92  5.7881261e-29  -1.861123683e-13
92.08046609  5.747785221e-29  -1.848152409e-13
92.26122613  5.658311166e-29  -1.819382773e-13
92.52207505  5.531942886e-29  -1.778750106e-13
92.83472104  5.384645404e-29  -1.731387829e-13
93.16527896  5.233688775e-29  -1.682848984e-13
93.47792495  5.095280496e-29  -1.638344956e-13
93.73877387  4.982949145e-29  -1.602225747e-13
93.91953391  4.906741442e-29  -1.577721795e-13
94  4.873239706e-29  -1.566949591e-13
94.08046609  4.839995082e-29  -1.55626006e-13
94.26122613  4.7662402e-29  -1.532544792e-13
94.52207505  4.662025295e-29  -1.499035359e-13
94.83472104  4.540478614e-29  -1.459953037e-13
95.16527896  4.415830583e-29  -1.419873502e-13
95.47792495  4.301469309e-29  -1.383101588e-13
95.73877387  4.20860061e-29  -1.353240432e-13
95.91953391  4.145568777e-29  -1.332973072e-13
96  4.117852047e-29  -1.324060989e-13
96.08046609  4.090343618e-29  -1.315215883e-13
96.26122613  4.029298934e-29  -1.295587474e-13
96.52207505  3.94300569e-29  -1.2678406e-13
96.83472104  3.842304297e-29  -1.235460907e-13
97.16527896  3.738968343e-29  -1.202234093e-13
97.47792495  3.644100937e-29  -1.17173027e-13
97.73877387  3.567019725e-29  -1.146945449e-13
97.91953391  3.514680907e-29  -1.130116338e-13
98  3.491660399e-29  -1.122714286e-13
98.08046609  3.468809379e-29  -1.115366731e-13
98.26122613  3.418087453e-29  -1.099057518e-13
98.52207505  3.346356458e-29  -1.075993015e-13
98.83472104  3.262603339e-29  -1.049062898e-13
99.16527896  3.17660708e-29  -1.021411518e-13
99.47792495  3.097610889e-29  -9.960109516e-14
99.73877387  3.033391066e-29  -9.753616031e-14
99.91953391  2.989767431e-29  -9.61334787e-14
100  2.970575555e-29  -9.551637991e-14
100.0804661  2.951522163e-29  -9.490373399e-14
100.2612261  2.909219642e-29  -9.35435317e-14
100.5220751  2.84937128e-29  -9.161915753e-14
100.834721  2.779455937e-29  -8.937108798e-14
101.165279  2.707626373e-29  -8.706146824e-14
101.4779249  2.641605611e-29  -8.493862569e-14
101.7387739  2.587906661e-29  -8.321198074e-14
101.9195339  2.551415394e-29  -8.203863448e-14
102  2.535357633e-29  -8.152231055e-14
102.0804661  2.519413477e-29  -8.100963951e-14
102.2612261  2.484005981e-29  -7.9871141e-14
102.5220751  2.433893108e-29  -7.825980337e-14
102.834721  2.375321548e-29  -7.637648368e-14
103.165279  2.315112757e-29  -7.444052023e-14
103.4779249  2.25974229e-29  -7.266012903e-14
103.7387739  2.214683746e-29  -7.121130912e-14
103.9195339  2.184052538e-29  -7.022638816e-14
104  2.170570461e-29  -6.979288322e-14
104.0804661  2.157181939e-29  -6.936238647e-14
104.2612261  2.127443224e-29  -6.840616288e-14
104.5220751  2.085337813e-29  -6.705229849e-14
104.834721  2.03610163e-29  -6.546915009e-14
105.165279  1.985461991e-29  -6.384087473e-14
105.4779249  1.938866843e-29  -6.234264658e-14
105.7387739  1.90093139e-29  -6.112286374e-14
105.9195339  1.875133163e-29  -6.029334326e-14
106  1.863775853e-29  -5.992815842e-14
106.0804661  1.852495872e-29  -5.956546004e-14
106.2612261  1.827435343e-29  -5.875965961e-14
106.5220751  1.791940807e-29  -5.761836243e-14
106.834721  1.750415861e-29  -5.628316242e-14
107.165279  1.707685192e-29  -5.490919338e-14
107.4779249  1.66834713e-29  -5.364431081e-14
107.7387739  1.636305437e-29  -5.261403686e-14
107.9195339  1.614507679e-29  -5.191314813e-14
108  1.604909541e-29  -5.160452803e-14
108.0804661  1.595375549e-29  -5.129797046e-14
108.2612261  1.574189717e-29  -5.061675768e-14
108.5220751  1.544172765e-29  -4.965158763e-14
108.834721  1.50904036e-29  -4.852193444e-14
109.165279  1.472869849e-29  -4.735890181e-14
109.4779249  1.439554613e-29  -4.628767818e-14
109.7387739  1.412406721e-29  -4.541476036e-14
109.9195339  1.393931966e-29  -4.482072001e-14
110  1.38579542e-29  -4.455909616e-14
110.0804661  1.377712266e-29  -4.429918908e-14
110.2612261  1.359746851e-29  -4.372152615e-14
110.5220751  1.334284255e-29  -4.290279762e-14
110.834721  1.30446954e-29  -4.19441303e-14
111.165279  1.273759118e-29  -4.095666229e-14
111.4779249  1.245459454e-29  -4.00467102e-14
111.7387739  1.222388882e-29  -3.930489521e-14
111.9195339  1.206683738e-29  -3.879990939e-14
112  1.199765644e-29  -3.857746384e-14
112.0804661  1.192892138e-29  -3.8356452e-14
112.2612261  1.177612351e-29  -3.786514319e-14
112.5220751  1.155949184e-29  -3.716858211e-14
112.834721  1.130572784e-29  -3.635262512e-14
113.165279  1.104421916e-29  -3.551176579e-14
113.4779249  1.080312788e-29  -3.473655688e-14
113.7387739  1.060650414e-29  -3.410432963e-14
113.9195339  1.047261185e-29  -3.367381014e-14
114  1.041362159e-29  -3.348413187e-14
114.0804661  1.035500488e-29  -3.329565472e-14
114.2612261  1.022467616e-29  -3.287659359e-14
114.5220751  1.003984331e-29  -3.228227898e-14
114.834721  9.823242038e-30  -3.158581565e-14
115.165279  9.599930561e-30  -3.086777622e-14
115.4779249  9.393962716e-30  -3.020550379e-14
115.7387739  9.225917903e-30  -2.96651697e-14
115.9195339  9.111452027e-30  -2.929711422e-14
116  9.061011655e-30  -2.913492742e-14
116.0804661  9.010885205e-30  -2.897374999e-14
116.2612261  8.899414026e-30  -2.861532371e-14
116.5220751  8.741277803e-30  -2.810684987e-14
116.834721  8.555890055e-30  -2.751075103e-14
117.165279  8.364676624e-30  -2.689592019e-14
117.4779249  8.188238203e-30  -2.632859716e-14
117.7387739  8.044230991e-30  -2.586555397e-14
117.9195339  7.946109977e-30  -2.555005404e-14
118  7.902864658e-30  -2.541100232e-14
118.0804661  7.859883934e-30  -2.527280138e-14
118.2612261  7.764287051e-30  -2.496541758e-14
118.5220751  7.628631412e-30  -2.452922818e-14
118.834721  7.469538922e-30  -2.401767955e-14
119.165279  7.305378649e-30  -2.348983588e-14
119.4779249  7.153840158e-30  -2.30025765e-14
119.7387739  7.030110476e-30  -2.260473402e-14
119.9195339  6.945781992e-30  -2.233358281e-14
120  6.908609325e-30  -2.22140572e-14
120.0804661  6.871660319e-30  -2.209525076e-14
120.2612261  6.789465463e-30  -2.183096005e-14
120.5220751  6.672795261e-30  -2.145581674e-14
120.834721  6.535918866e-30  -2.101570211e-14
121.165279  6.394625434e-30  -2.056138486e-14
121.4779249  6.264143302e-30  -2.014183044e-14
121.7387739  6.157567999e-30  -1.979914645e-14
121.9195339  6.084911318e-30  -1.956552494e-14
122  6.052878515e-30  -1.946252614e-14
122.0804661  6.021035297e-30  -1.936013693e-14
122.2612261  5.950187173e-30  -1.913233069e-14
122.5220751  5.849595763e-30  -1.88088874e-14
122.834721  5.731541638e-30  -1.842929421e-14
123.165279  5.609630352e-30  -1.803729863e-14
123.4779249  5.497003615e-30  -1.767515675e-14
123.7387739  5.404980567e-30  -1.737926431e-14
123.9195339  5.342228166e-30  -1.71774892e-14
124  5.314557639e-30  -1.708851693e-14
124.0804661  5.287048245e-30  -1.700006277e-14
124.2612261  5.225832983e-30  -1.68032302e-14
124.5220751  5.138895771e-30  -1.652369084e-14
124.834721  5.036831726e-30  -1.619551241e-14
125.165279  4.931393177e-30  -1.585648355e-14
125.4779249  4.833948044e-30  -1.554315685e-14
125.7387739  4.754302759e-30  -1.528706408e-14
125.9195339  4.699977113e-30  -1.511238449e-14
126  4.676018728e-30  -1.503534831e-14
126.0804661  4.652197652e-30  -1.495875362e-14
