#L=2 M=2
#R     Re(V)   Im(V)

0.08046609183  -0.0003031324085  -3.20027684e-07
0.2612261349  -0.003202663076  -3.038113274e-06
0.5220750502  -0.01289551904  -7.704872026e-06
0.8347210423  -0.03350193187  3.903521637e-06
1.165278958  -0.06685486882  7.972674577e-05
1.47792495  -0.1104936696  0.0002743674464
1.738773865  -0.1567520899  0.0005866511912
1.919533908  -0.1943832461  0.0009148057403
2  -0.212363053  0.001096655868
2.080466092  -0.1848212566  0.001304084822
2.261226135  -0.1360049693  0.001872159505
2.52207505  -0.08857299808  0.002986943641
2.834721042  -0.0534427771  0.004889639506
3.165278958  -0.03112019653  0.007733762182
3.47792495  -0.01816770677  0.01136930953
3.738773865  -0.01111360072  0.01520187491
3.919533908  -0.007588374324  0.01831288657
4  -0.006295961001  0.01981941171
4.080466092  -0.005148119662  0.01741061735
4.261226135  -0.003019044734  0.01276814738
4.52207505  -0.0008101350811  0.00762486305
4.834721042  0.0008841160769  0.003301945399
5.165278958  0.001926778488  0.0002938566533
5.47792495  0.002457083685  -0.00152271943
5.738773865  0.002678098045  -0.002500361705
5.919533908  0.002749445577  -0.002965662255
6  0.002764660354  -0.003127716267
6.080466092  0.002771326714  -0.003265671715
6.261226135  0.00276017938  -0.003499274488
6.52207505  0.002695841508  -0.003686756385
6.834721042  0.002570148862  -0.003743724531
7.165278958  0.002405914561  -0.003673153235
7.47792495  0.002238175945  -0.003530474722
7.738773865  0.00209677287  -0.003378237878
7.919533908  0.002000267655  -0.003262401838
8  0.001957986485  -0.003209136473
8.080466092  0.001916211426  -0.003155160171
8.261226135  0.001824462236  -0.003032342938
8.52207505  0.001697851492  -0.00285440957
8.834721042  0.001556028798  -0.002645251752
9.165278958  0.001418345662  -0.002433819464
9.47792495  0.001299610581  -0.002245820911
9.738773865  0.001208750687  -0.002098854351
9.919533908  0.001149951535  -0.002002450147
10  0.001124829194  -0.001960970258
10.08046609  0.001100336497  -0.001920369373
10.26122613  0.001047542061  -0.001832335272
10.52207505  0.00097652495  -0.001712862534
10.83472104  0.0008988647664  -0.001580943177
11.16527896  0.0008247917359  -0.001453997055
11.47792495  0.0007615701191  -0.00134486904
11.73877387  0.0007134107661  -0.001261304694
11.91953391  0.0006822807596  -0.001207104897
12  0.0006689786362  -0.001183903306
12.08046609  0.0006560052891  -0.001161252124
12.26122613  0.0006280136483  -0.001112304744
12.52207505  0.0005902634283  -0.001046140933
12.83472104  0.0005487841373  -0.0009732566096
13.16527896  0.0005089469786  -0.000903094271
13.47792495  0.0004746682936  -0.0008426077354
13.73877387  0.000448346071  -0.000796097056
13.91953391  0.0004312197165  -0.0007658083158
14  0.0004238721988  -0.0007528078325
14.08046609  0.0004166884513  -0.0007400937598
14.26122613  0.0004011254751  -0.0007125389241
14.52207505  0.0003799898283  -0.0006750952477
14.83472104  0.0003565515182  -0.0006335452392
15.16527896  0.0003338052154  -0.0005931981455
15.47792495  0.0003140273296  -0.0005580998131
15.73877387  0.0002986988655  -0.0005308882881
15.91953391  0.0002886547694  -0.0005130538298
16  0.0002843277508  -0.0005053698315
16.08046609  0.0002800864636  -0.0004978375928
16.26122613  0.0002708606924  -0.0004814516806
16.52207505  0.0002582460014  -0.0004590434994
16.83472104  0.0002441349943  -0.0004339734474
17.16527896  0.0002303094791  -0.0004094071841
17.47792495  0.0002181759349  -0.0003878449716
17.73877387  0.0002086957418  -0.0003709966397
17.91953391  0.0002024458228  -0.0003598886409
18  0.0001997437762  -0.0003550861615
18.08046609  0.0001970895559  -0.0003503686174
18.26122613  0.0001912960979  -0.0003400712489
18.52207505  0.0001833289823  -0.0003259099377
18.83472104  0.0001743517732  -0.0003099526645
19.16527896  0.0001654861528  -0.0002941932581
19.47792495  0.0001576453994  -0.0002802553051
19.73877387  0.0001514782701  -0.0002692922486
19.91953391  0.0001473920938  -0.0002620283399
20  0.0001456203458  -0.0002588787236
20.08046609  0.0001438768746  -0.0002557793651
20.26122613  0.0001400605508  -0.0002489950773
20.52207505  0.0001347876033  -0.0002396212824
20.83472104  0.0001288105439  -0.0002289956999
21.16527896  0.0001228692114  -0.000218433562
21.47792495  0.0001175813695  -0.0002090331127
21.73877387  0.0001133993619  -0.0002015985319
21.91953391  0.00011061702  -0.0001966522013
22  0.0001094077077  -0.0001945023343
22.08046609  0.0001082159581  -0.0001923836882
22.26122613  0.0001056012089  -0.0001877352843
22.52207505  0.0001019743785  -0.0001812876313
22.83472104  9.784288919e-05  -0.0001739428023
23.16527896  9.371387578e-05  -0.0001666023654
23.47792495  9.001967616e-05  -0.000160034921
23.73877387  8.708468272e-05  -0.0001548171684
23.91953391  8.512527205e-05  -0.0001513337791
24  8.427192937e-05  -0.0001498167284
24.08046609  8.342995439e-05  -0.0001483198867
24.26122613  8.157901457e-05  -0.0001450293323
24.52207505  7.900326952e-05  -0.0001404502362
24.83472104  7.605694564e-05  -0.0001352123326
25.16527896  7.309901252e-05  -0.0001299537891
25.47792495  7.044085323e-05  -0.0001252281755
25.73877387  6.83208428e-05  -0.0001214592699
25.91953391  6.69014021e-05  -0.0001189358208
26  6.628217342e-05  -0.0001178349702
26.08046609  6.567056317e-05  -0.0001167476635
26.26122613  6.432381461e-05  -0.0001143534445
26.52207505  6.244451473e-05  -0.0001110124678
26.83472104  6.028725956e-05  -0.0001071773483
27.16527896  5.811313349e-05  -0.0001033122358
27.47792495  5.615197085e-05  -9.982572488e-05
27.73877387  5.458270118e-05  -9.703591238e-05
27.91953391  5.352939238e-05  -9.516336353e-05
28  5.306922085e-05  -9.434528087e-05
28.08046609  5.261430881e-05  -9.353654839e-05
28.26122613  5.161118208e-05  -9.175321209e-05
28.52207505  5.02080613e-05  -8.925877527e-05
28.83472104  4.859253376e-05  -8.63867264e-05
29.16527896  4.695895288e-05  -8.34825827e-05
29.47792495  4.548058919e-05  -8.085438063e-05
29.73877387  4.429427864e-05  -7.874538414e-05
29.91953391  4.349630225e-05  -7.732675945e-05
30  4.314724243e-05  -7.670620868e-05
30.08046609  4.280190761e-05  -7.609228011e-05
30.26122613  4.203947138e-05  -7.473683794e-05
30.52207505  4.097081863e-05  -7.283701085e-05
30.83472104  3.973715205e-05  -7.064382582e-05
31.16527896  3.848608669e-05  -6.841970965e-05
31.47792495  3.735068085e-05  -6.640121038e-05
31.73877387  3.643731562e-05  -6.477744997e-05
31.91953391  3.582178197e-05  -6.368316794e-05
32  3.555223228e-05  -6.320396848e-05
32.08046609  3.52853802e-05  -6.272956479e-05
32.26122613  3.469558397e-05  -6.168103816e-05
32.52207505  3.386741634e-05  -6.020874015e-05
32.83472104  3.290916149e-05  -5.850517598e-05
33.16527896  3.193492099e-05  -5.677319287e-05
33.47792495  3.104854231e-05  -5.519740855e-05
33.73877387  3.033394699e-05  -5.392701687e-05
33.91953391  2.985157033e-05  -5.306945836e-05
34  2.96401269e-05  -5.269355892e-05
34.08046609  2.943067567e-05  -5.23212012e-05
34.26122613  2.89673059e-05  -5.149743272e-05
34.52207505  2.831562373e-05  -5.033888663e-05
34.83472104  2.756003715e-05  -4.89956216e-05
35.16527896  2.679011692e-05  -4.762687452e-05
35.47792495  2.608808361e-05  -4.637881531e-05
35.73877387  2.552101038e-05  -4.537068512e-05
35.91953391  2.513765329e-05  -4.46891614e-05
36  2.496946904e-05  -4.439016718e-05
36.08046609  2.480278178e-05  -4.409383427e-05
36.26122613  2.443370657e-05  -4.343770058e-05
36.52207505  2.39139037e-05  -4.251360658e-05
36.83472104  2.331012778e-05  -4.144022716e-05
37.16527896  2.269366393e-05  -4.034429142e-05
37.47792495  2.213044762e-05  -3.934301799e-05
37.73877387  2.167471783e-05  -3.853283169e-05
37.91953391  2.1366227e-05  -3.798440356e-05
38  2.123078341e-05  -3.774361496e-05
38.08046609  2.109648221e-05  -3.750485726e-05
38.26122613  2.079889006e-05  -3.697580455e-05
38.52207505  2.037923093e-05  -3.622974388e-05
38.83472104  1.989098272e-05  -3.536174706e-05
39.16527896  1.939157736e-05  -3.447391531e-05
39.47792495  1.893450075e-05  -3.366133467e-05
39.73877387  1.856407956e-05  -3.300280812e-05
39.91953391  1.831303916e-05  -3.255651406e-05
40  1.820274293e-05  -3.236043188e-05
40.08046609  1.809333066e-05  -3.216592116e-05
40.26122613  1.785072333e-05  -3.173461925e-05
40.52207505  1.750821133e-05  -3.112570903e-05
40.83472104  1.710913411e-05  -3.041623841e-05
41.16527896  1.670027495e-05  -2.96893777e-05
41.47792495  1.632547196e-05  -2.902306127e-05
41.73877387  1.602129986e-05  -2.848231087e-05
41.91953391  1.581493729e-05  -2.811544407e-05
42  1.572421374e-05  -2.795415776e-05
42.08046609  1.563418279e-05  -2.779410273e-05
42.26122613  1.543442768e-05  -2.743898254e-05
42.52207505  1.515212208e-05  -2.693710592e-05
42.83472104  1.482275673e-05  -2.635156751e-05
43.16527896  1.448482171e-05  -2.575079416e-05
43.47792495  1.417458603e-05  -2.519926405e-05
43.73877387  1.392249264e-05  -2.475109803e-05
43.91953391  1.375129637e-05  -2.44467491e-05
44  1.367599018e-05  -2.431287143e-05
44.08046609  1.360123286e-05  -2.417996952e-05
44.26122613  1.343527276e-05  -2.388492934e-05
44.52207505  1.320050718e-05  -2.346756832e-05
44.83472104  1.292627508e-05  -2.298004459e-05
45.16527896  1.264453081e-05  -2.247916588e-05
45.47792495  1.238553833e-05  -2.201873482e-05
45.73877387  1.21748398e-05  -2.164415964e-05
45.91953391  1.203162801e-05  -2.13895609e-05
46  1.196859895e-05  -2.127750925e-05
46.08046609  1.190600937e-05  -2.116623889e-05
46.26122613  1.17669902e-05  -2.091909368e-05
46.52207505  1.157016566e-05  -2.056918339e-05
46.83472104  1.133999848e-05  -2.01599973e-05
47.16527896  1.110323643e-05  -1.973908698e-05
47.47792495  1.088533053e-05  -1.935169873e-05
47.73877387  1.070786849e-05  -1.903621066e-05
47.91953391  1.05871497e-05  -1.882159947e-05
48  1.053399475e-05  -1.872710178e-05
48.08046609  1.048119504e-05  -1.863323562e-05
48.26122613  1.036386519e-05  -1.842464923e-05
48.52207505  1.019761741e-05  -1.812909761e-05
48.83472104  1.000300938e-05  -1.778312778e-05
49.16527896  9.802600123e-06  -1.742684466e-05
49.47792495  9.617946949e-06  -1.709857235e-05
49.73877387  9.467418704e-06  -1.683096659e-05
49.91953391  9.364945289e-06  -1.664879162e-05
50  9.31980438e-06  -1.656854112e-05
50.08046609  9.274953124e-06  -1.648880555e-05
50.26122613  9.175242944e-06  -1.631154301e-05
50.52207505  9.033858229e-06  -1.606019241e-05
50.83472104  8.868199933e-06  -1.576568877e-05
51.16527896  8.697426572e-06  -1.546209168e-05
51.47792495  8.539918235e-06  -1.518207686e-05
51.73877387  8.411402452e-06  -1.495360436e-05
51.91953391  8.323854009e-06  -1.479796268e-05
52  8.285272158e-06  -1.472937272e-05
52.08046609  8.246928379e-06  -1.466120601e-05
52.26122613  8.161651102e-06  -1.450960196e-05
52.52207505  8.04065044e-06  -1.429448967e-05
52.83472104  7.898753366e-06  -1.404222821e-05
53.16527896  7.752334774e-06  -1.378192849e-05
53.47792495  7.617161567e-06  -1.354162056e-05
53.73877387  7.506777618e-06  -1.334538243e-05
53.91953391  7.431533186e-06  -1.321161455e-05
54  7.398361197e-06  -1.315264213e-05
54.08046609  7.36538634e-06  -1.309402016e-05
54.26122613  7.2920225e-06  -1.296359556e-05
54.52207505  7.187861181e-06  -1.277841988e-05
54.83472104  7.06561378e-06  -1.256109117e-05
55.16527896  6.939358968e-06  -1.233663817e-05
55.47792495  6.822698558e-06  -1.212924188e-05
55.73877387  6.72735858e-06  -1.195974859e-05
55.91953391  6.662330623e-06  -1.184414333e-05
56  6.633652671e-06  -1.17931603e-05
56.08046609  6.605139076e-06  -1.174246947e-05
56.26122613  6.541679029e-06  -1.162965161e-05
56.52207505  6.451526977e-06  -1.146938129e-05
56.83472104  6.345642651e-06  -1.128114249e-05
57.16527896  6.236197034e-06  -1.108657251e-05
57.47792495  6.13498587e-06  -1.090664155e-05
57.73877387  6.052212089e-06  -1.075948816e-05
57.91953391  5.995724026e-06  -1.065906494e-05
58  5.970804192e-06  -1.061476301e-05
58.08046609  5.946022265e-06  -1.057070625e-05
58.26122613  5.890849789e-06  -1.047262185e-05
58.52207505  5.812428981e-06  -1.033320708e-05
