#L=6 M=3
#R     Re(V)   Im(V)

50.08046609  9.671983758e-11  9.671983758e-11
50.26122613  9.431104126e-11  9.431104126e-11
50.52207505  9.095484455e-11  9.095484455e-11
50.83472104  8.711059511e-11  8.711059511e-11
51.16527896  8.324663157e-11  8.324663157e-11
51.47792495  7.977133622e-11  7.977133622e-11
51.73877387  7.699830539e-11  7.699830539e-11
51.91953391  7.514128161e-11  7.514128161e-11
52  7.433112195e-11  7.433112195e-11
52.08046609  7.353092979e-11  7.353092979e-11
52.26122613  7.17690058e-11  7.17690058e-11
52.52207505  6.931080805e-11  6.931080805e-11
52.83472104  6.649028005e-11  6.649028005e-11
53.16527896  6.364985444e-11  6.364985444e-11
53.47792495  6.109030052e-11  6.109030052e-11
53.73877387  5.904455066e-11  5.904455066e-11
53.91953391  5.767282003e-11  5.767282003e-11
54  5.707392954e-11  5.707392954e-11
54.08046609  5.6482136e-11  5.6482136e-11
54.26122613  5.517811638e-11  5.517811638e-11
54.52207505  5.33565155e-11  5.33565155e-11
54.83472104  5.126307155e-11  5.126307155e-11
55.16527896  4.915111372e-11  4.915111372e-11
55.47792495  4.724464963e-11  4.724464963e-11
55.73877387  4.57185257e-11  4.57185257e-11
55.91953391  4.469400707e-11  4.469400707e-11
56  4.424639626e-11  4.424639626e-11
56.08046609  4.380390137e-11  4.380390137e-11
56.26122613  4.282819231e-11  4.282819231e-11
56.52207505  4.146363873e-11  4.146363873e-11
56.83472104  3.989311643e-11  3.989311643e-11
57.16527896  3.830608815e-11  3.830608815e-11
57.47792495  3.68711367e-11  3.68711367e-11
57.73877387  3.572080146e-11  3.572080146e-11
57.91953391  3.494770694e-11  3.494770694e-11
58  3.460972421e-11  3.460972421e-11
58.08046609  3.427547194e-11  3.427547194e-11
58.26122613  3.353796841e-11  3.353796841e-11
58.52207505  3.250544203e-11  3.250544203e-11
58.83472104  3.131541728e-11  3.131541728e-11
59.16527896  3.011103461e-11  3.011103461e-11
59.47792495  2.902040263e-11  2.902040263e-11
59.73877387  2.814491634e-11  2.814491634e-11
59.91953391  2.755593224e-11  2.755593224e-11
60  2.729828357e-11  2.729828357e-11
60.08046609  2.70433844e-11  2.70433844e-11
60.26122613  2.648063197e-11  2.648063197e-11
60.52207505  2.569197112e-11  2.569197112e-11
60.83472104  2.47818342e-11  2.47818342e-11
61.16527896  2.385939176e-11  2.385939176e-11
61.47792495  2.302288215e-11  2.302288215e-11
61.73877387  2.235054372e-11  2.235054372e-11
61.91953391  2.189779287e-11  2.189779287e-11
62  2.169962692e-11  2.169962692e-11
62.08046609  2.150350783e-11  2.150350783e-11
62.26122613  2.107028497e-11  2.107028497e-11
62.52207505  2.046258091e-11  2.046258091e-11
62.83472104  1.976042378e-11  1.976042378e-11
63.16527896  1.9047815e-11  1.9047815e-11
63.47792495  1.840072958e-11  1.840072958e-11
63.73877387  1.788002659e-11  1.788002659e-11
63.91953391  1.752907087e-11  1.752907087e-11
64  1.737537857e-11  1.737537857e-11
64.08046609  1.72232244e-11  1.72232244e-11
64.26122613  1.688694305e-11  1.688694305e-11
64.52207505  1.641480816e-11  1.641480816e-11
64.83472104  1.586867141e-11  1.586867141e-11
65.16527896  1.531370521e-11  1.531370521e-11
65.47792495  1.480913659e-11  1.480913659e-11
65.73877387  1.440266625e-11  1.440266625e-11
65.91953391  1.412847208e-11  1.412847208e-11
66  1.400833583e-11  1.400833583e-11
66.08046609  1.388936563e-11  1.388936563e-11
66.26122613  1.362629595e-11  1.362629595e-11
66.52207505  1.325664353e-11  1.325664353e-11
66.83472104  1.282859562e-11  1.282859562e-11
67.16527896  1.239311083e-11  1.239311083e-11
67.47792495  1.199670725e-11  1.199670725e-11
67.73877387  1.167704019e-11  1.167704019e-11
67.91953391  1.146122966e-11  1.146122966e-11
68  1.136662951e-11  1.136662951e-11
68.08046609  1.127292068e-11  1.127292068e-11
68.26122613  1.106561354e-11  1.106561354e-11
68.52207505  1.077408879e-11  1.077408879e-11
68.83472104  1.043617124e-11  1.043617124e-11
69.16527896  1.009199818e-11  1.009199818e-11
69.47792495  9.778364436e-12  9.778364436e-12
69.73877387  9.525196454e-12  9.525196454e-12
69.91953391  9.354151974e-12  9.354151974e-12
70  9.279141842e-12  9.279141842e-12
70.08046609  9.20481835e-12  9.20481835e-12
70.26122613  9.04032456e-12  9.04032456e-12
70.52207505  8.808835821e-12  8.808835821e-12
70.83472104  8.540253815e-12  8.540253815e-12
71.16527896  8.266411129e-12  8.266411129e-12
71.47792495  8.016606017e-12  8.016606017e-12
71.73877387  7.814774423e-12  7.814774423e-12
71.91953391  7.67831711e-12  7.67831711e-12
72  7.618449946e-12  7.618449946e-12
72.08046609  7.55911565e-12  7.55911565e-12
72.26122613  7.427741969e-12  7.427741969e-12
72.52207505  7.242734078e-12  7.242734078e-12
72.83472104  7.027888539e-12  7.027888539e-12
73.16527896  6.808616362e-12  6.808616362e-12
73.47792495  6.608393747e-12  6.608393747e-12
73.73877387  6.446481054e-12  6.446481054e-12
73.91953391  6.336939411e-12  6.336939411e-12
74  6.288861863e-12  6.288861863e-12
74.08046609  6.24120073e-12  6.24120073e-12
74.26122613  6.135631722e-12  6.135631722e-12
74.52207505  5.986865741e-12  5.986865741e-12
74.83472104  5.813960607e-12  5.813960607e-12
75.16527896  5.637326366e-12  5.637326366e-12
75.47792495  5.475886398e-12  5.475886398e-12
75.73877387  5.345227612e-12  5.345227612e-12
75.91953391  5.256774668e-12  5.256774668e-12
76  5.217938398e-12  5.217938398e-12
76.08046609  5.179429686e-12  5.179429686e-12
76.26122613  5.094101666e-12  5.094101666e-12
76.52207505  4.973784053e-12  4.973784053e-12
76.83472104  4.833830989e-12  4.833830989e-12
77.16527896  4.690731559e-12  4.690731559e-12
77.47792495  4.559825558e-12  4.559825558e-12
77.73877387  4.453795667e-12  4.453795667e-12
77.91953391  4.381972736e-12  4.381972736e-12
78  4.350426891e-12  4.350426891e-12
78.08046609  4.31914032e-12  4.31914032e-12
78.26122613  4.249790868e-12  4.249790868e-12
78.52207505  4.151946209e-12  4.151946209e-12
78.83472104  4.038046792e-12  4.038046792e-12
79.16527896  3.921487802e-12  3.921487802e-12
79.47792495  3.814770846e-12  3.814770846e-12
79.73877387  3.728268835e-12  3.728268835e-12
79.91953391  3.669640301e-12  3.669640301e-12
80  3.643880992e-12  3.643880992e-12
80.08046609  3.618328127e-12  3.618328127e-12
80.26122613  3.561669055e-12  3.561669055e-12
80.52207505  3.481684281e-12  3.481684281e-12
80.83472104  3.388507772e-12  3.388507772e-12
81.16527896  3.293078581e-12  3.293078581e-12
81.47792495  3.205637231e-12  3.205637231e-12
81.73877387  3.134709229e-12  3.134709229e-12
81.91953391  3.086610185e-12  3.086610185e-12
82  3.065470399e-12  3.065470399e-12
82.08046609  3.044495919e-12  3.044495919e-12
82.26122613  2.997973873e-12  2.997973873e-12
82.52207505  2.932264307e-12  2.932264307e-12
82.83472104  2.855664583e-12  2.855664583e-12
83.16527896  2.777152659e-12  2.777152659e-12
83.47792495  2.705157639e-12  2.705157639e-12
83.73877387  2.646719463e-12  2.646719463e-12
83.91953391  2.607069758e-12  2.607069758e-12
84  2.58963819e-12  2.58963819e-12
84.08046609  2.572339698e-12  2.572339698e-12
84.26122613  2.533959515e-12  2.533959515e-12
84.52207505  2.479722252e-12  2.479722252e-12
84.83472104  2.416454604e-12  2.416454604e-12
85.16527896  2.351560088e-12  2.351560088e-12
85.47792495  2.292008893e-12  2.292008893e-12
85.73877387  2.243640208e-12  2.243640208e-12
85.91953391  2.210806367e-12  2.210806367e-12
86  2.196367126e-12  2.196367126e-12
86.08046609  2.182035563e-12  2.182035563e-12
86.26122613  2.150228949e-12  2.150228949e-12
86.52207505  2.105259364e-12  2.105259364e-12
86.83472104  2.052769562e-12  2.052769562e-12
87.16527896  1.998892428e-12  1.998892428e-12
87.47792495  1.949417161e-12  1.949417161e-12
87.73877387  1.909207655e-12  1.909207655e-12
87.91953391  1.881899618e-12  1.881899618e-12
88  1.869887113e-12  1.869887113e-12
88.08046609  1.85796216e-12  1.85796216e-12
88.26122613  1.831489354e-12  1.831489354e-12
88.52207505  1.794043601e-12  1.794043601e-12
88.83472104  1.750309674e-12  1.750309674e-12
89.16527896  1.705389895e-12  1.705389895e-12
89.47792495  1.664112818e-12  1.664112818e-12
89.73877387  1.630546447e-12  1.630546447e-12
89.91953391  1.607739803e-12  1.607739803e-12
90  1.597704754e-12  1.597704754e-12
90.08046609  1.587741225e-12  1.587741225e-12
90.26122613  1.565616868e-12  1.565616868e-12
90.52207505  1.534308136e-12  1.534308136e-12
90.83472104  1.497720886e-12  1.497720886e-12
91.16527896  1.460117604e-12  1.460117604e-12
91.47792495  1.425541815e-12  1.425541815e-12
91.73877387  1.397409124e-12  1.397409124e-12
91.91953391  1.378286171e-12  1.378286171e-12
92  1.369869834e-12  1.369869834e-12
92.08046609  1.36151218e-12  1.36151218e-12
92.26122613  1.34294906e-12  1.34294906e-12
92.52207505  1.316668794e-12  1.316668794e-12
92.83472104  1.285940979e-12  1.285940979e-12
93.16527896  1.25434058e-12  1.25434058e-12
93.47792495  1.225266758e-12  1.225266758e-12
93.73877387  1.201598048e-12  1.201598048e-12
93.91953391  1.185502824e-12  1.185502824e-12
94  1.178417324e-12  1.178417324e-12
94.08046609  1.17138018e-12  1.17138018e-12
94.26122613  1.155746271e-12  1.155746271e-12
94.52207505  1.133603984e-12  1.133603984e-12
94.83472104  1.107700868e-12  1.107700868e-12
95.16527896  1.081046609e-12  1.081046609e-12
95.47792495  1.056509219e-12  1.056509219e-12
95.73877387  1.036523292e-12  1.036523292e-12
95.91953391  1.022927078e-12  1.022927078e-12
96  1.01694031e-12  1.01694031e-12
96.08046609  1.010993551e-12  1.010993551e-12
96.26122613  9.977790222e-13  9.977790222e-13
96.52207505  9.79056025e-13  9.79056025e-13
96.83472104  9.571419542e-13  9.571419542e-13
97.16527896  9.345797798e-13  9.345797798e-13
97.47792495  9.13797918e-13  9.13797918e-13
97.73877387  8.968625467e-13  8.968625467e-13
97.91953391  8.853372361e-13  8.853372361e-13
98  8.802612084e-13  8.802612084e-13
98.08046609  8.752184143e-13  8.752184143e-13
98.26122613  8.640101409e-13  8.640101409e-13
98.52207505  8.481237826e-13  8.481237826e-13
98.83472104  8.295208525e-13  8.295208525e-13
99.16527896  8.103574481e-13  8.103574481e-13
99.47792495  7.926967371e-13  7.926967371e-13
99.73877387  7.782980082e-13  7.782980082e-13
99.91953391  7.684954434e-13  7.684954434e-13
100  7.64177231e-13  7.64177231e-13
100.0804661  7.598867268e-13  7.598867268e-13
100.2612261  7.503484906e-13  7.503484906e-13
100.5220751  7.368243646e-13  7.368243646e-13
100.834721  7.209802786e-13  7.209802786e-13
101.165279  7.046504112e-13  7.046504112e-13
101.4779249  6.89593322e-13  6.89593322e-13
101.7387739  6.773117323e-13  6.773117323e-13
101.9195339  6.689475865e-13  6.689475865e-13
102  6.652622667e-13  6.652622667e-13
102.0804661  6.61600132e-13  6.61600132e-13
102.2612261  6.53457164e-13  6.53457164e-13
102.5220751  6.419073957e-13  6.419073957e-13
102.834721  6.283703341e-13  6.283703341e-13
103.165279  6.144113017e-13  6.144113017e-13
103.4779249  6.015339107e-13  6.015339107e-13
103.7387739  5.910256368e-13  5.910256368e-13
103.9195339  5.838667746e-13  5.838667746e-13
104  5.807118903e-13  5.807118903e-13
104.0804661  5.775764734e-13  5.775764734e-13
104.2612261  5.706033242e-13  5.706033242e-13
104.5220751  5.607095228e-13  5.607095228e-13
104.834721  5.491083985e-13  5.491083985e-13
105.165279  5.371399401e-13  5.371399401e-13
105.4779249  5.260936402e-13  5.260936402e-13
105.7387739  5.170757887e-13  5.170757887e-13
105.9195339  5.109303091e-13  5.109303091e-13
106  5.082215035e-13  5.082215035e-13
106.0804661  5.055290984e-13  5.055290984e-13
106.2612261  4.995400735e-13  4.995400735e-13
106.5220751  4.910398837e-13  4.910398837e-13
106.834721  4.810687553e-13  4.810687553e-13
107.165279  4.707771788e-13  4.707771788e-13
107.4779249  4.612742192e-13  4.612742192e-13
107.7387739  4.535131587e-13  4.535131587e-13
107.9195339  4.482225134e-13  4.482225134e-13
108  4.458900746e-13  4.458900746e-13
108.0804661  4.435714968e-13  4.435714968e-13
108.2612261  4.384130804e-13  4.384130804e-13
108.5220751  4.310895233e-13  4.310895233e-13
108.834721  4.224952342e-13  4.224952342e-13
109.165279  4.1362082e-13  4.1362082e-13
109.4779249  4.05422823e-13  4.05422823e-13
109.7387739  3.987249108e-13  3.987249108e-13
109.9195339  3.941576376e-13  3.941576376e-13
110  3.921437498e-13  3.921437498e-13
110.0804661  3.901416131e-13  3.901416131e-13
110.2612261  3.856864399e-13  3.856864399e-13
110.5220751  3.793594283e-13  3.793594283e-13
110.834721  3.719317604e-13  3.719317604e-13
111.165279  3.642587212e-13  3.642587212e-13
111.4779249  3.571675218e-13  3.571675218e-13
111.7387739  3.513717029e-13  3.513717029e-13
111.9195339  3.474184221e-13  3.474184221e-13
112  3.456749708e-13  3.456749708e-13
112.0804661  3.439415114e-13  3.439415114e-13
112.2612261  3.40083549e-13  3.40083549e-13
112.5220751  3.346031044e-13  3.346031044e-13
112.834721  3.281669016e-13  3.281669016e-13
113.165279  3.21515345e-13  3.21515345e-13
113.4779249  3.153656542e-13  3.153656542e-13
113.7387739  3.103375296e-13  3.103375296e-13
113.9195339  3.069069319e-13  3.069069319e-13
114  3.053937425e-13  3.053937425e-13
114.0804661  3.038890737e-13  3.038890737e-13
114.2612261  3.005397581e-13  3.005397581e-13
114.5220751  2.957805649e-13  2.957805649e-13
114.834721  2.901894072e-13  2.901894072e-13
115.165279  2.844088762e-13  2.844088762e-13
115.4779249  2.790623802e-13  2.790623802e-13
115.7387739  2.746894334e-13  2.746894334e-13
115.9195339  2.717050496e-13  2.717050496e-13
116  2.703884704e-13  2.703884704e-13
116.0804661  2.690791771e-13  2.690791771e-13
116.2612261  2.661642983e-13  2.661642983e-13
116.5220751  2.620213158e-13  2.620213158e-13
116.834721  2.571524177e-13  2.571524177e-13
117.165279  2.521166788e-13  2.521166788e-13
117.4779249  2.474572747e-13  2.474572747e-13
117.7387739  2.436450162e-13  2.436450162e-13
117.9195339  2.410426072e-13  2.410426072e-13
118  2.398943626e-13  2.398943626e-13
118.0804661  2.38752365e-13  2.38752365e-13
118.2612261  2.362095495e-13  2.362095495e-13
118.5220751  2.325944614e-13  2.325944614e-13
118.834721  2.283445425e-13  2.283445425e-13
119.165279  2.239473644e-13  2.239473644e-13
119.4779249  2.198772994e-13  2.198772994e-13
119.7387739  2.165461402e-13  2.165461402e-13
119.9195339  2.142715792e-13  2.142715792e-13
120  2.132678404e-13  2.132678404e-13
120.0804661  2.122694716e-13  2.122694716e-13
120.2612261  2.100461384e-13  2.100461384e-13
120.5220751  2.068844698e-13  2.068844698e-13
120.834721  2.031664008e-13  2.031664008e-13
121.165279  1.993181226e-13  1.993181226e-13
121.4779249  1.95754854e-13  1.95754854e-13
121.7387739  1.928375613e-13  1.928375613e-13
121.9195339  1.908451104e-13  1.908451104e-13
122  1.899657378e-13  1.899657378e-13
122.0804661  1.89090993e-13  1.89090993e-13
122.2612261  1.871426888e-13  1.871426888e-13
122.5220751  1.843714577e-13  1.843714577e-13
122.834721  1.811115245e-13  1.811115245e-13
123.165279  1.777362569e-13  1.777362569e-13
123.4779249  1.746098888e-13  1.746098888e-13
123.7387739  1.720495083e-13  1.720495083e-13
123.9195339  1.703004104e-13  1.703004104e-13
124  1.695283353e-13  1.695283353e-13
124.0804661  1.687602579e-13  1.687602579e-13
124.2612261  1.670492965e-13  1.670492965e-13
124.5220751  1.64615092e-13  1.64615092e-13
124.834721  1.617507592e-13  1.617507592e-13
125.165279  1.587840928e-13  1.587840928e-13
125.4779249  1.560352773e-13  1.560352773e-13
125.7387739  1.537834311e-13  1.537834311e-13
125.9195339  1.522447556e-13  1.522447556e-13
126  1.515654725e-13  1.515654725e-13
126.0804661  1.50889651e-13  1.50889651e-13
126.2612261  1.493839972e-13  1.493839972e-13
126.5220751  1.472414045e-13  1.472414045e-13
126.834721  1.447194779e-13  1.447194779e-13
127.165279  1.421066022e-13  1.421066022e-13
127.4779249  1.396848143e-13  1.396848143e-13
127.7387739  1.377003016e-13  1.377003016e-13
127.9195339  1.36343995e-13  1.36343995e-13
128  1.357451451e-13  1.357451451e-13
128.0804661  1.351492992e-13  1.351492992e-13
128.2612261  1.338216506e-13  1.338216506e-13
128.5220751  1.319319531e-13  1.319319531e-13
128.834721  1.297070683e-13  1.297070683e-13
129.165279  1.274012209e-13  1.274012209e-13
129.4779249  1.252633375e-13  1.252633375e-13
129.7387739  1.235109805e-13  1.235109805e-13
129.9195339  1.22313084e-13  1.22313084e-13
130  1.217841102e-13  1.217841102e-13
130.0804661  1.212577493e-13  1.212577493e-13
130.2612261  1.200847783e-13  1.200847783e-13
130.5220751  1.184148874e-13  1.184148874e-13
130.834721  1.164482602e-13  1.164482602e-13
131.165279  1.144094461e-13  1.144094461e-13
131.4779249  1.125185703e-13  1.125185703e-13
131.7387739  1.109682595e-13  1.109682595e-13
131.9195339  1.099082609e-13  1.099082609e-13
