#L=1 M=1
#R     Re(V)   Im(V)

0.08046609183  0.03465130446  -0.02762113548
0.2612261349  0.1126446613  -0.08969559946
0.5220750502  0.2261278964  -0.1794324048
0.8347210423  0.3648256945  -0.2874432771
1.165278958  0.5162617513  -0.4024480549
1.47792495  0.6653805022  -0.5121946285
1.738773865  0.794825343  -0.6045684208
1.919533908  0.8873132586  -0.669011447
2  0.9289518824  -0.6978039607
2.080466092  0.8455002573  -0.6426524745
2.261226135  0.6898835173  -0.5396121837
2.52207505  0.5237957935  -0.4283081684
2.834721042  0.3852611861  -0.3333264349
3.165278958  0.2843596959  -0.261677971
3.47792495  0.2164120074  -0.2112478165
3.738773865  0.1733648715  -0.1778053991
3.919533908  0.1487924781  -0.1579795923
4  0.1389663881  -0.1498678592
4.080466092  0.1328268269  -0.1452313283
4.261226135  0.1205300743  -0.13564575
4.52207505  0.1057715844  -0.1235015832
4.834721042  0.09160973967  -0.1110168999
5.165278958  0.07969971066  -0.09972695166
5.47792495  0.07056623672  -0.09048293224
5.738773865  0.06415582509  -0.08365110484
5.919533908  0.06023619774  -0.0793235037
6  0.05861108066  -0.07749454704
6.080466092  0.05705355009  -0.07572223182
6.261226135  0.05378136282  -0.07193609883
6.52207505  0.04954835928  -0.06691065848
6.834721042  0.04511674914  -0.0614945334
7.165278958  0.04105859573  -0.05639757232
7.47792495  0.03770953646  -0.05209548832
7.738773865  0.03522147255  -0.04884586533
7.919533908  0.03363966519  -0.04675727677
8  0.03296969812  -0.04586756571
8.080466092  0.03231958884  -0.04500140227
8.261226135  0.03092757098  -0.04313767441
8.52207505  0.02907205915  -0.04063496272
8.834721042  0.02705978776  -0.03789863164
9.165278958  0.02515078894  -0.03528327561
9.47792495  0.02352470597  -0.03304207989
9.738773865  0.02228534682  -0.0313264445
9.919533908  0.02148288826  -0.03021248169
10  0.02113949862  -0.02973509188
10.08046609  0.02080424816  -0.02926863037
10.26122613  0.02007951814  -0.02825900547
10.52207505  0.01909842403  -0.02688970405
10.83472104  0.01801412782  -0.02537331234
11.16527896  0.01696488323  -0.02390326492
11.47792495  0.01605442004  -0.02262581257
11.73877387  0.01534960798  -0.02163588405
11.91953391  0.01488801708  -0.02098713939
12  0.01468919621  -0.02070761036
12.08046609  0.01449432418  -0.02043358044
12.26122613  0.01407043129  -0.01983733012
12.52207505  0.01349070695  -0.01902154008
12.83472104  0.0128418075  -0.01810798913
13.16527896  0.01220530384  -0.01721152355
13.47792495  0.01164581335  -0.01642327273
13.73877387  0.01120791228  -0.01580618647
13.91953391  0.01091877889  -0.01539868404
14  0.01079365429  -0.01522232137
14.08046609  0.01067066686  -0.01504896388
14.26122613  0.01040193212  -0.01467014441
14.52207505  0.01003166377  -0.01414815181
14.83472104  0.009613333405  -0.01355834595
15.16527896  0.009198859058  -0.01297392674
15.47792495  0.008831017642  -0.01245522672
15.73877387  0.00854073786  -0.01204587879
15.91953391  0.00834789618  -0.0117739286
16  0.008264146193  -0.01165582049
16.08046609  0.008181650013  -0.01153947958
16.26122613  0.008000773955  -0.01128439451
16.52207505  0.007750146253  -0.01093093397
16.83472104  0.007464963739  -0.01052873298
17.16527896  0.007180227432  -0.01012715448
17.47792495  0.006925648819  -0.009768104272
17.73877387  0.006723465654  -0.009482948477
17.91953391  0.006588507876  -0.009292605178
18  0.006529734434  -0.009209711378
18.08046609  0.006471743906  -0.009127921663
18.26122613  0.006344257106  -0.00894811413
18.52207505  0.006166822614  -0.008697859438
18.83472104  0.005963791295  -0.008411501769
19.16527896  0.005759842398  -0.008123849012
19.47792495  0.005576421118  -0.007865148094
19.73877387  0.005430009985  -0.007658646651
19.91953391  0.005331907975  -0.007520281298
20  0.005289090591  -0.007459890632
20.08046609  0.0052467869  -0.007400224474
20.26122613  0.005153586499  -0.007268772297
20.52207505  0.005023408433  -0.007085165775
20.83472104  0.004873777159  -0.006874121801
21.16527896  0.004722729447  -0.006661079919
21.47792495  0.004586236304  -0.006468566119
21.73877387  0.004476833933  -0.006314261863
21.91953391  0.004403301743  -0.006210549924
22  0.004371150072  -0.006165202268
22.08046609  0.004339349262  -0.006120349475
22.26122613  0.004269164796  -0.00602135924
22.52207505  0.004170847225  -0.005882689232
22.83472104  0.004057417206  -0.00572270416
23.16527896  0.003942448426  -0.005560548757
23.47792495  0.003838147591  -0.00541343973
23.73877387  0.003754261546  -0.005295124329
23.91953391  0.003697734002  -0.005215396178
24  0.003672980386  -0.005180482932
24.08046609  0.003648474502  -0.005145919094
24.26122613  0.003594310582  -0.005069524667
24.52207505  0.003518249698  -0.004962246099
24.83472104  0.003430224321  -0.004838092445
25.16527896  0.003340700919  -0.004711825929
25.47792495  0.003259214822  -0.00459689547
25.73877387  0.003193488718  -0.004504193382
25.91953391  0.00314910194  -0.004441588925
26  0.003129640109  -0.004414139368
26.08046609  0.003110358136  -0.004386943489
26.26122613  0.003067687355  -0.004326759326
26.52207505  0.003007641688  -0.004242069096
26.83472104  0.00293796708  -0.004143797916
27.16527896  0.002866901402  -0.004043564728
27.47792495  0.002802032893  -0.003952072217
27.73877387  0.002749581361  -0.003878092984
27.91953391  0.002714093266  -0.003828039499
28  0.002698516219  -0.003806069158
28.08046609  0.002683072889  -0.003784287418
28.26122613  0.002648860548  -0.003736033294
28.52207505  0.00260063174  -0.00366800992
28.83472104  0.002544541784  -0.003588898944
29.16527896  0.002487189216  -0.003508007141
29.47792495  0.002434710214  -0.003433989165
29.73877387  0.002392186187  -0.003374011987
29.91953391  0.002363368528  -0.003333366686
30  0.002350707462  -0.003315509134
30.08046609  0.002338147866  -0.003297794699
30.26122613  0.002310298273  -0.003258514788
30.52207505  0.002270978296  -0.003203056699
30.83472104  0.002225158993  -0.003138431764
31.16527896  0.002178206543  -0.003072208604
31.47792495  0.002135152524  -0.003011483909
31.73877387  0.002100200731  -0.00296218684
31.91953391  0.002076481246  -0.002928732159
32  0.00206605148  -0.0029140217
32.08046609  0.002055700097  -0.002899421796
32.26122613  0.002032728408  -0.002867021828
