#L=8 M=0
#R     Re(V)   Im(V)

87.16527896  -7.193612673e-14  0
87.47792495  -6.965503517e-14  0
87.73877387  -6.781327541e-14  0
87.91953391  -6.656874602e-14  0
88  -6.602291885e-14  0
88.08046609  -6.54820599e-14  0
88.26122613  -6.428492802e-14  0
88.52207505  -6.260002383e-14  0
88.83472104  -6.064487197e-14  0
89.16527896  -5.865118839e-14  0
89.47792495  -5.683235257e-14  0
89.73877387  -5.536274153e-14  0
89.91953391  -5.436912528e-14  0
90  -5.393319949e-14  0
90.08046609  -5.350115381e-14  0
90.26122613  -5.254455405e-14  0
90.52207505  -5.1197442e-14  0
90.83472104  -4.963314426e-14  0
91.16527896  -4.803674624e-14  0
91.47792495  -4.657920026e-14  0
91.73877387  -4.540068321e-14  0
91.91953391  -4.460344959e-14  0
92  -4.425357123e-14  0
92.08046609  -4.390673966e-14  0
92.26122613  -4.31385727e-14  0
92.52207505  -4.205624463e-14  0
92.83472104  -4.07985604e-14  0
93.16527896  -3.951408881e-14  0
93.47792495  -3.834044954e-14  0
93.73877387  -3.739085131e-14  0
93.91953391  -3.67481442e-14  0
94  -3.646599662e-14  0
94.08046609  -3.618625397e-14  0
94.26122613  -3.556649e-14  0
94.52207505  -3.46928154e-14  0
94.83472104  -3.367692504e-14  0
95.16527896  -3.263863931e-14  0
95.47792495  -3.168925459e-14  0
95.73877387  -3.092060761e-14  0
95.91953391  -3.040011537e-14  0
96  -3.017155352e-14  0
96.08046609  -2.994489945e-14  0
96.26122613  -2.944260731e-14  0
96.52207505  -2.873418746e-14  0
96.83472104  -2.790993452e-14  0
97.16527896  -2.706692086e-14  0
97.47792495  -2.629555183e-14  0
97.73877387  -2.567064562e-14  0
97.91953391  -2.524728785e-14  0
98  -2.506132846e-14  0
98.08046609  -2.487688971e-14  0
98.26122613  -2.446803865e-14  0
98.52207505  -2.389113692e-14  0
98.83472104  -2.321950207e-14  0
99.16527896  -2.25321186e-14  0
99.47792495  -2.190273313e-14  0
99.73877387  -2.139254949e-14  0
99.91953391  -2.104675638e-14  0
100  -2.089482652e-14  0
100.0804661  -2.074411428e-14  0
100.2612261  -2.040993711e-14  0
100.5220751  -1.993819157e-14  0
100.834721  -1.938866287e-14  0
101.165279  -1.882588577e-14  0
101.4779249  -1.831026236e-14  0
101.7387739  -1.789205712e-14  0
101.9195339  -1.760848167e-14  0
102  -1.748385612e-14  0
102.0804661  -1.736020985e-14  0
102.2612261  -1.708597664e-14  0
102.5220751  -1.66986853e-14  0
102.834721  -1.624728509e-14  0
103.165279  -1.578471548e-14  0
103.4779249  -1.536064206e-14  0
103.7387739  -1.501650188e-14  0
103.9195339  -1.478305041e-14  0
104  -1.468042796e-14  0
104.0804661  -1.457859644e-14  0
104.2612261  -1.435269042e-14  0
104.5220751  -1.40335182e-14  0
104.834721  -1.366131403e-14  0
105.165279  -1.327967255e-14  0
105.4779249  -1.292958463e-14  0
105.7387739  -1.2645335e-14  0
105.9195339  -1.24524332e-14  0
106  -1.236761571e-14  0
106.0804661  -1.228343965e-14  0
106.2612261  -1.209665693e-14  0
106.5220751  -1.183265518e-14  0
106.834721  -1.152462988e-14  0
107.165279  -1.120861316e-14  0
107.4779249  -1.091855868e-14  0
107.7387739  -1.068293317e-14  0
107.9195339  -1.05229673e-14  0
108  -1.045261539e-14  0
108.0804661  -1.038278569e-14  0
108.2612261  -1.022780164e-14  0
108.5220751  -1.000866068e-14  0
108.834721  -9.752850202e-15  0
109.165279  -9.490257793e-15  0
109.4779249  -9.249105967e-15  0
109.7387739  -9.053110869e-15  0
109.9195339  -8.920000242e-15  0
110  -8.861446164e-15  0
110.0804661  -8.803318852e-15  0
110.2612261  -8.674279485e-15  0
110.5220751  -8.491755829e-15  0
110.834721  -8.278588137e-15  0
111.165279  -8.059652376e-15  0
111.4779249  -7.85848601e-15  0
111.7387739  -7.694911987e-15  0
111.9195339  -7.583780142e-15  0
112  -7.534883914e-15  0
112.0804661  -7.48633772e-15  0
112.2612261  -7.378545126e-15  0
112.5220751  -7.226020298e-15  0
112.834721  -7.047805883e-15  0
113.165279  -6.864675063e-15  0
113.4779249  -6.696321527e-15  0
113.7387739  -6.559366396e-15  0
113.9195339  -6.466286978e-15  0
114  -6.42532512e-15  0
114.0804661  -6.384651369e-15  0
114.2612261  -6.294320434e-15  0
114.5220751  -6.166459639e-15  0
114.834721  -6.01699696e-15  0
115.165279  -5.863334818e-15  0
115.4779249  -5.722002296e-15  0
115.7387739  -5.606978302e-15  0
115.9195339  -5.528777767e-15  0
116  -5.4943569e-15  0
116.0804661  -5.460173975e-15  0
116.2612261  -5.384243344e-15  0
116.5220751  -5.276730082e-15  0
116.834721  -5.15099865e-15  0
117.165279  -5.021672571e-15  0
117.4779249  -4.902666687e-15  0
117.7387739  -4.805772313e-15  0
117.9195339  -4.739876047e-15  0
118  -4.710865491e-15  0
118.0804661  -4.682052089e-15  0
118.2612261  -4.618036622e-15  0
118.5220751  -4.527365451e-15  0
118.834721  -4.421286015e-15  0
119.165279  -4.312123235e-15  0
119.4779249  -4.211625319e-15  0
119.7387739  -4.129766625e-15  0
119.9195339  -4.074078408e-15  0
120  -4.049557364e-15  0
120.0804661  -4.025200196e-15  0
120.2612261  -3.971075306e-15  0
120.5220751  -3.894389326e-15  0
120.834721  -3.804635672e-15  0
121.165279  -3.712231838e-15  0
121.4779249  -3.627124696e-15  0
121.7387739  -3.557774845e-15  0
121.9195339  -3.510582037e-15  0
122  -3.489798034e-15  0
122.0804661  -3.469150663e-15  0
122.2612261  -3.423261276e-15  0
122.5220751  -3.358224136e-15  0
122.834721  -3.282074801e-15  0
123.165279  -3.203643016e-15  0
123.4779249  -3.131373464e-15  0
123.7387739  -3.072461825e-15  0
123.9195339  -3.032360483e-15  0
124  -3.014696546e-15  0
124.0804661  -2.997146862e-15  0
124.2612261  -2.958135463e-15  0
124.5220751  -2.902830162e-15  0
124.834721  -2.838051119e-15  0
125.165279  -2.771302447e-15  0
125.4779249  -2.709772413e-15  0
125.7387739  -2.65959667e-15  0
125.9195339  -2.62543217e-15  0
126  -2.610380784e-15  0
126.0804661  -2.595425212e-15  0
126.2612261  -2.562174753e-15  0
126.5220751  -2.515023315e-15  0
126.834721  -2.459774796e-15  0
127.165279  -2.402823303e-15  0
127.4779249  -2.350303244e-15  0
127.7387739  -2.30745947e-15  0
127.9195339  -2.27827925e-15  0
128  -2.265421631e-15  0
128.0804661  -2.252644586e-15  0
128.2612261  -2.224233021e-15  0
128.5220751  -2.183932495e-15  0
128.834721  -2.13669472e-15  0
129.165279  -2.087981727e-15  0
129.4779249  -2.043041525e-15  0
129.7387739  -2.006368344e-15  0
129.9195339  -1.981384153e-15  0
130  -1.970373686e-15  0
130.0804661  -1.959431161e-15  0
130.2612261  -1.935095101e-15  0
130.5220751  -1.900566383e-15  0
130.834721  -1.860080136e-15  0
131.165279  -1.81831359e-15  0
131.4779249  -1.779767201e-15  0
131.7387739  -1.748301043e-15  0
131.9195339  -1.726858672e-15  0
132  -1.717407634e-15  0
132.0804661  -1.708014033e-15  0
132.2612261  -1.687119593e-15  0
132.5220751  -1.657466358e-15  0
132.834721  -1.622685283e-15  0
133.165279  -1.586791046e-15  0
133.4779249  -1.553652011e-15  0
133.7387739  -1.526591131e-15  0
133.9195339  -1.508146073e-15  0
134  -1.50001494e-15  0
134.0804661  -1.491932487e-15  0
134.2612261  -1.473951822e-15  0
134.5220751  -1.448427458e-15  0
134.834721  -1.418479622e-15  0
135.165279  -1.387562213e-15  0
135.4779249  -1.359007785e-15  0
135.7387739  -1.335683229e-15  0
135.9195339  -1.319781026e-15  0
136  -1.312769852e-15  0
136.0804661  -1.305800037e-15  0
136.2612261  -1.290292392e-15  0
136.5220751  -1.268273283e-15  0
136.834721  -1.242430114e-15  0
137.165279  -1.215740963e-15  0
137.4779249  -1.191083077e-15  0
137.7387739  -1.170935185e-15  0
137.9195339  -1.157195517e-15  0
138  -1.151136944e-15  0
138.0804661  -1.145113595e-15  0
138.2612261  -1.131709949e-15  0
138.5220751  -1.112673826e-15  0
138.834721  -1.090324929e-15  0
139.165279  -1.067236622e-15  0
139.4779249  -1.045898334e-15  0
139.7387739  -1.028457657e-15  0
139.9195339  -1.016561416e-15  0
140  -1.011315e-15  0
140.0804661  -1.006098651e-15  0
140.2612261  -9.944892431e-16  0
140.5220751  -9.779975826e-16  0
140.834721  -9.58630249e-16  0
141.165279  -9.386155688e-16  0
141.4779249  -9.201118777e-16  0
141.7387739  -9.049836358e-16  0
141.9195339  -8.946623969e-16  0
142  -8.901099798e-16  0
142.0804661  -8.855832866e-16  0
142.2612261  -8.755074422e-16  0
142.5220751  -8.611911105e-16  0
142.834721  -8.443736097e-16  0
143.165279  -8.269884333e-16  0
143.4779249  -8.109106164e-16  0
143.7387739  -7.977620024e-16  0
143.9195339  -7.887894169e-16  0
144  -7.84831347e-16  0
144.0804661  -7.808953328e-16  0
144.2612261  -7.721331488e-16  0
144.5220751  -7.596806645e-16  0
144.834721  -7.450485691e-16  0
145.165279  -7.299178641e-16  0
145.4779249  -7.159206505e-16  0
145.7387739  -7.044704283e-16  0
145.9195339  -6.966551722e-16  0
146  -6.932072045e-16  0
146.0804661  -6.897781877e-16  0
146.2612261  -6.821437132e-16  0
146.5220751  -6.712916189e-16  0
146.834721  -6.585365853e-16  0
147.165279  -6.453429171e-16  0
147.4779249  -6.331339539e-16  0
147.7387739  -6.231439124e-16  0
147.9195339  -6.163238904e-16  0
148  -6.133146395e-16  0
148.0804661  -6.103217053e-16  0
148.2612261  -6.036573358e-16  0
148.5220751  -5.941822793e-16  0
148.834721  -5.830428173e-16  0
149.165279  -5.715168879e-16  0
149.4779249  -5.60848066e-16  0
149.7387739  -5.521159791e-16  0
149.9195339  -5.461535484e-16  0
150  -5.435223888e-16  0
150.0804661  -5.40905306e-16  0
150.2612261  -5.350771614e-16  0
150.5220751  -5.267893655e-16  0
150.834721  -5.170432227e-16  0
151.165279  -5.069560628e-16  0
151.4779249  -4.976163539e-16  0
151.7387739  -4.899701652e-16  0
151.9195339  -4.847481898e-16  0
152  -4.824435209e-16  0
152.0804661  -4.801510201e-16  0
152.2612261  -4.750451241e-16  0
152.5220751  -4.677829874e-16  0
152.834721  -4.592408502e-16  0
153.165279  -4.503973574e-16  0
153.4779249  -4.422068853e-16  0
153.7387739  -4.354998926e-16  0
153.9195339  -4.309184743e-16  0
154  -4.288962828e-16  0
154.0804661  -4.268846298e-16  0
154.2612261  -4.224037438e-16  0
154.5220751  -4.160293647e-16  0
154.834721  -4.085296348e-16  0
155.165279  -4.007632141e-16  0
155.4779249  -3.935683334e-16  0
155.7387739  -3.876751908e-16  0
155.9195339  -3.836489544e-16  0
156  -3.818716209e-16  0
156.0804661  -3.801034313e-16  0
156.2612261  -3.761644244e-16  0
156.5220751  -3.705598812e-16  0
156.834721  -3.639643338e-16  0
157.165279  -3.571324395e-16  0
157.4779249  -3.508016422e-16  0
157.7387739  -3.456150326e-16  0
157.9195339  -3.420708667e-16  0
158  -3.405061711e-16  0
158.0804661  -3.389494239e-16  0
158.2612261  -3.354810817e-16  0
158.5220751  -3.30545335e-16  0
158.834721  -3.247355e-16  0
159.165279  -3.187159199e-16  0
159.4779249  -3.131364214e-16  0
159.7387739  -3.085642809e-16  0
159.9195339  -3.054394519e-16  0
160  -3.040597442e-16  0
160.0804661  -3.026869579e-16  0
160.2612261  -2.996281546e-16  0
160.5220751  -2.952744595e-16  0
160.834721  -2.901485994e-16  0
161.165279  -2.848363498e-16  0
161.4779249  -2.79911235e-16  0
161.7387739  -2.75874432e-16  0
161.9195339  -2.731150072e-16  0
162  -2.718965136e-16  0
162.0804661  -2.706840573e-16  0
162.2612261  -2.679822252e-16  0
162.5220751  -2.641359665e-16  0
162.834721  -2.596065462e-16  0
163.165279  -2.549112717e-16  0
163.4779249  -2.505571043e-16  0
163.7387739  -2.469874945e-16  0
163.9195339  -2.445470201e-16  0
164  -2.434692609e-16  0
164.0804661  -2.423967767e-16  0
164.2612261  -2.400066234e-16  0
164.5220751  -2.366034994e-16  0
164.834721  -2.325950632e-16  0
165.165279  -2.284388541e-16  0
165.4779249  -2.245836692e-16  0
165.7387739  -2.214224619e-16  0
165.9195339  -2.192608525e-16  0
166  -2.183061534e-16  0
166.0804661  -2.173560709e-16  0
166.2612261  -2.15238501e-16  0
166.5220751  -2.12222997e-16  0
166.834721  -2.086703835e-16  0
167.165279  -2.049859397e-16  0
167.4779249  -2.015675549e-16  0
167.7387739  -1.987639382e-16  0
167.9195339  -1.968465415e-16  0
168  -1.959996222e-16  0
168.0804661  -1.951567497e-16  0
168.2612261  -1.932779567e-16  0
168.5220751  -1.906020588e-16  0
168.834721  -1.874488966e-16  0
169.165279  -1.841779805e-16  0
169.4779249  -1.811425713e-16  0
169.7387739  -1.786525518e-16  0
169.9195339  -1.769493602e-16  0
170  -1.761969869e-16  0
170.0804661  -1.754481664e-16  0
170.2612261  -1.737788665e-16  0
170.5220751  -1.714009758e-16  0
170.834721  -1.685984137e-16  0
171.165279  -1.656905425e-16  0
171.4779249  -1.629914391e-16  0
171.7387739  -1.607768622e-16  0
171.9195339  -1.592618456e-16  0
172  -1.585925374e-16  0
172.0804661  -1.579263531e-16  0
172.2612261  -1.564411365e-16  0
172.5220751  -1.543251515e-16  0
172.834721  -1.518307833e-16  0
173.165279  -1.492421229e-16  0
173.4779249  -1.468387914e-16  0
173.7387739  -1.448665107e-16  0
173.9195339  -1.435170517e-16  0
174  -1.429208318e-16  0
174.0804661  -1.423273628e-16  0
174.2612261  -1.410041453e-16  0
174.5220751  -1.391186828e-16  0
174.834721  -1.368956365e-16  0
175.165279  -1.345880635e-16  0
175.4779249  -1.324452411e-16  0
175.7387739  -1.306864142e-16  0
175.9195339  -1.294828287e-16  0
176  -1.289510134e-16  0
176.0804661  -1.28421624e-16  0
176.2612261  -1.272411799e-16  0
176.5220751  -1.255589148e-16  0
176.834721  -1.235750785e-16  0
177.165279  -1.215153825e-16  0
177.4779249  -1.196023433e-16  0
177.7387739  -1.180318329e-16  0
177.9195339  -1.169569623e-16  0
178  -1.164819813e-16  0
178.0804661  -1.160091425e-16  0
